E,70,57,6895.977142,0.331006903
E,73,57,169811.0431,8.150930067
E,77,57,295798.2003,14.19831361
E,79,57,213439.6086,10.24510121
E,84,57,95605.45436,4.58906181
E,90,57,713.0492662,0.034226365
E,93,57,11273.64515,0.541134967
E,97,57,74686.88314,3.584970391
E,97,59,4408.706896,0.211617931
E,95,59,23709.77246,1.138069078
E,82,59,134935.19,6.47688912
E,79,59,41651.99735,1.999295873
E,77,59,131008.4802,6.288407048
E,75,59,252169.1294,12.10411821
E,70,59,6644.247,0.318923856
E,64,59,128505.432,6.168260736
E,62,60,291.5602095,0.01399489
E,57,60,99529.10776,4.777397172
E,53,62,39239.89795,1.883515102
E,64,62,280201.4096,13.44966766
E,66,62,174912.7392,8.395811483
E,68,62,21845.72189,1.048594651
E,70,62,30533.91663,1.465627998
E,73,62,202560.0602,9.72288289
E,75,62,278188.9581,13.35306999
E,77,62,26158.12198,1.255589855
E,88,62,129354.8964,6.209035026
E,91,62,16.94353203,0.00081329
E,93,62,103209.9977,4.954079888
E,95,62,286175.5962,13.73642862
E,97,61,36607.30511,1.757150645
E,95,64,2551.063535,0.12245105
E,91,64,21565.04238,1.035122034
E,88,64,302305.9468,14.51068545
E,70,64,331738.4156,15.92344395
E,68,64,136817.5931,6.567244468
E,64,64,59625.23411,2.862011237
E,50,64,527.4887785,0.025319461
E,48,64,2873.452632,0.137925726
E,48,66,1001.829658,0.048087824
E,66,66,54690.35849,2.625137207
E,71,66,262591.9788,12.60441498
E,73,66,17380.99754,0.834287882
E,86,66,129276.4385,6.205269048
E,88,66,208109.6173,9.989261632
E,91,66,21136.30918,1.014542841
E,93,66,217588.7667,10.4442608
E,93,68,139524.8447,6.697192546
E,91,68,9641.017877,0.462768858
E,84,68,232746.6808,11.17184068
E,82,68,5292.652497,0.25404732
E,66,68,149893.2775,7.194877319
E,64,68,154439.3784,7.413090165
E,50,69,9629.172795,0.462200294
E,48,69,45009.36576,2.160449556
E,46,69,267.8831031,0.012858389
E,44,71,50312.00464,2.414976223
E,46,71,17342.55294,0.832442541
E,50,71,14577.27668,0.699709281
E,64,71,2928.430301,0.140564654
E,66,71,235866.8987,11.32161114
E,66,73,46088.71654,2.212258394
E,64,73,12708.58843,0.610012245
E,62,73,48581.10366,2.331892976
E,59,73,7307.334363,0.350752049
E,57,73,6778.690719,0.325377154
E,46,73,4722.690767,0.226689157
E,64,75,75510.55155,3.624506474
E,66,75,58680.44883,2.816661544
E,68,75,18029.1231,0.865397909
E,82,75,5073.850884,0.243544842
E,84,77,3057.403529,0.146755369
E,62,77,3513.910818,0.168667719
E,55,82,7183.41655,0.344803994
E,53,82,1946.479331,0.093431008
E,44,84,1058.537579,0.050809804
E,51,84,2242.389105,0.107634677
E,53,84,7879.390345,0.378210737
E,77,86,1146.734235,0.055043243
E,75,89,1303.330262,0.062559853
E,75,91,119341.8728,5.728409896
E,64,91,1755.204878,0.084249834
E,62,91,2465.526288,0.118345262
E,62,93,12499.09461,0.599956541
E,73,95,1910.394523,0.091698937
E,71,95,343.0125274,0.016464601
E,87,47,4351.039671,0.208849904
E,86,47,5053.620738,0.242573795
E,89,47,3767.474602,0.180838781
E,88,47,15566.89411,0.747210917
E,98,49,93311.38567,4.478946512
E,97,49,104833.2556,5.03199627
E,92,49,13184.71948,0.632866535
E,91,49,15102.34335,0.724912481
E,90,49,179431.2686,8.612700891
E,89,49,370542.4905,17.78603954
E,88,49,248367.5492,11.92164236
E,89,48,177765.3768,8.532738088
E,87,49,232554.8124,11.162631
E,86,49,202001.5082,9.696072391
E,85,49,47549.61032,2.282381295
E,87,48,12449.55583,0.59757868
E,85,48,6670.11,0.32016528
E,82,51,14847.02876,0.712657381
E,81,51,3446.430097,0.165428645
E,84,51,365690.4108,17.55313972
E,83,51,124983.2415,5.999195592
E,83,50,376.9391337,0.018093078
E,87,51,311469.6911,14.95054517
E,86,51,303923.946,14.58834941
E,85,51,337000.4499,16.17602159
E,87,50,399979.9388,19.19903706
E,85,50,324564.2582,15.57908439
E,89,51,258828.0347,12.42374567
E,88,51,392593.2475,18.84447588
E,89,50,356041.1098,17.08997327
E,91,51,123171.1097,5.912213266
E,90,51,126078.2786,6.051757374
E,91,50,259612.2673,12.46138883
E,93,51,243841.6623,11.70439979
E,92,51,248622.9857,11.93390331
E,92,50,284135.8376,13.6385202
E,95,51,126233.1116,6.059189355
E,94,51,187442.3186,8.997231293
E,94,50,101772.2055,4.885065866
E,98,51,216430.9327,10.38868477
E,97,51,232535.6684,11.16171209
E,96,51,196372.579,9.42588379
E,98,50,379920.2223,18.23617067
E,96,50,744.0951455,0.035716567
E,100,51,4325.718441,0.207634485
E,99,51,182314.9752,8.751118812
E,102,51,470.8639359,0.022601469
E,101,51,51431.83495,2.468728078
E,103,53,459.3640523,0.022049475
E,101,53,165099.4504,7.924773621
E,102,52,23403.64802,1.123375105
E,101,52,198361.6103,9.521357294
E,100,53,146706.2609,7.041900523
E,100,52,172690.0711,8.289123414
E,99,52,264425.953,12.69244574
E,98,53,56355.69968,2.705073585
E,98,52,162414.5177,7.795896848
E,97,52,145834.8304,7.000071859
E,96,52,63639.28371,3.054685618
E,96,53,8777.677,0.421328496
E,95,52,44517.81479,2.13685511
E,94,52,1355.421198,0.065060218
E,93,52,67377.62544,3.234126021
E,92,52,140427.0628,6.740499012
E,91,52,44698.42496,2.145524398
E,90,52,115684.5706,5.552859388
E,89,53,208326.9245,9.999692376
E,89,52,163503.323,7.848159505
E,88,52,278540.1307,13.36992628
E,87,53,144902.5334,6.955321602
E,85,53,268561.8297,12.89096782
E,87,52,246876.6847,11.85008086
E,86,52,243050.927,11.66644449
E,85,52,334479.2522,16.0550041
E,83,53,319966.6909,15.35840116
E,84,52,365868.794,17.56170211
E,83,52,386314.5567,18.54309872
E,81,53,256196.3429,12.29742446
E,82,52,366737.0008,17.60337604
E,81,52,148915.7517,7.14795608
E,80,53,112641.3198,5.406783352
E,80,52,1977.299813,0.094910391
E,65,53,135558.3137,6.506799055
E,56,53,57011.40769,2.736547569
E,57,52,10879.41188,0.52221177
E,56,52,25801.37288,1.238465898
E,55,56,27694.58005,1.329339842
E,54,56,19313.84656,0.927064635
E,54,55,540.3711763,0.025937816
E,55,54,6353.747674,0.304979888
E,58,56,76768.03039,3.684865459
E,57,56,32743.46776,1.571686453
E,56,56,13476.0225,0.64684908
E,58,55,60327.99481,2.895743751
E,58,54,6410.232657,0.307691168
E,57,54,71277.14403,3.421302913
E,56,54,45308.19066,2.174793152
E,60,56,253541.6606,12.16999971
E,59,56,61161.26584,2.93574076
E,60,55,55709.31505,2.674047122
E,60,54,66952.63252,3.213726361
E,59,54,42740.61206,2.051549379
E,62,56,1715.815334,0.082359136
E,61,56,194374.1327,9.329958368
E,61,55,43083.46603,2.068006369
E,64,56,280553.2701,13.46655696
E,63,56,53122.54842,2.549882324
E,64,54,40209.69504,1.930065362
E,63,54,3992.513507,0.191640648
E,67,56,6948.186934,0.333512973
E,66,56,94860.85999,4.55332128
E,65,56,306921.594,14.73223651
E,67,55,84440.84214,4.053160423
E,65,55,57881.12648,2.778294071
E,67,54,69950.3958,3.357618999
E,66,54,284325.8204,13.64763938
E,65,54,303064.6733,14.54710432
E,69,56,14595.90487,0.700603434
E,68,56,2581.235474,0.123899303
E,69,55,229989.1734,11.03948032
E,69,54,39107.77363,1.877173134
E,68,54,22712.74752,1.090211881
E,71,56,161538.9101,7.753867684
E,70,56,43061.46665,2.066950399
E,71,55,22166.17107,1.063976212
E,71,54,9883.626447,0.474414069
E,73,56,57536.23616,2.761739336
E,72,56,45297.06659,2.174259196
E,72,55,7688.55885,0.369050825
E,73,54,911.0638268,0.043731064
E,72,54,13501.65354,0.64807937
E,76,56,162269.6436,7.788942894
E,75,56,143457.0328,6.885937575
E,74,56,117218.4427,5.62648525
E,76,55,34685.24489,1.664891755
E,74,55,4032.8852,0.19357849
E,75,54,42517.72413,2.040850758
E,74,54,3617.184125,0.173624838
E,78,56,94903.23934,4.555355488
E,77,56,204332.6187,9.807965699
E,78,55,165320.1268,7.935366087
E,78,54,22325.05298,1.071602543
E,76,54,29202.94821,1.401741514
E,80,56,286738.4032,13.76344336
E,79,56,365610.7506,17.54931603
E,80,55,363564.4843,17.45109525
E,80,54,226890.8616,10.89076136
E,79,54,60268.81023,2.892902891
E,82,56,327256.7518,15.70832409
E,81,56,331350.7158,15.90483436
E,81,55,307454.2505,14.75780403
E,82,54,250756.5626,12.03631501
E,81,54,345333.6913,16.57601718
E,84,56,164791.3168,7.909983208
E,83,56,313936.4596,15.06895006
E,83,55,217979.171,10.46300021
E,84,54,178627.0237,8.574097136
E,83,54,113450.5483,5.44562632
E,87,55,226777.2354,10.8853073
E,85,55,3504.507734,0.168216371
E,87,54,297375.8908,14.27404276
E,86,54,124625.5633,5.982027039
E,85,54,28955.57408,1.389867556
E,89,55,353.6980471,0.016977506
E,89,54,36055.83599,1.730680127
E,88,54,149193.0142,7.161264683
E,90,54,4279.490923,0.205415564
E,98,55,32293.66096,1.550095726
E,97,54,2978.786009,0.142981728
E,100,55,17282.12123,0.829541819
E,100,54,44008.00085,2.112384041
E,101,55,1062.660017,0.051007681
E,102,54,8679.243325,0.41660368
E,101,54,24825.70363,1.191633774
E,99,56,37485.74391,1.799315707
E,97,58,9430.279885,0.452653435
E,98,57,74755.16727,3.588248029
E,98,56,121034.6787,5.809664575
E,97,56,6066.584298,0.291196046
E,96,58,91899.30563,4.41116667
E,95,58,79012.90284,3.792619336
E,94,58,9420.750661,0.452196032
E,96,57,77669.02123,3.728113019
E,94,57,57649.83325,2.767191996
E,96,56,23353.60503,1.120973042
E,95,56,18607.50047,0.893160023
E,94,56,14563.9101,0.699067685
E,93,56,132.9500541,0.006381603
E,91,58,7800.140365,0.374406738
E,90,58,282.6981427,0.013569511
E,88,56,6145.338524,0.294976249
E,86,58,6063.841309,0.291064383
E,85,58,82702.65087,3.969727242
E,85,57,108185.541,5.192905969
E,87,56,29930.55613,1.436666694
E,86,56,12867.37224,0.617633868
E,85,56,6112.930692,0.293420673
E,84,58,3763.47983,0.180647032
E,83,57,69976.7524,3.358884115
E,82,58,210868.6733,10.12169632
E,81,58,164074.1658,7.87555996
E,81,57,224546.3693,10.77822573
E,80,58,23189.10665,1.113077119
E,79,58,134615.1514,6.461527266
E,80,57,309826.2491,14.87165996
E,78,58,242967.9957,11.66246379
E,77,58,196367.6772,9.425648507
E,78,57,217362.6109,10.43340532
E,76,58,198798.4565,9.542325911
E,75,58,326637.5092,15.67860044
E,74,58,150422.1962,7.22026542
E,76,57,217957.2582,10.46194839
E,74,57,124776.6821,5.98928074
E,73,58,150759.8927,7.236474851
E,72,58,144157.4613,6.919558143
E,72,57,194152.4935,9.319319689
E,71,58,128520.5158,6.168984761
E,70,58,15783.77963,0.757621422
E,71,57,118369.6684,5.681744081
E,68,58,1639.138869,0.078678666
E,69,57,4427.814214,0.212535082
E,67,58,18996.54754,0.911834282
E,65,58,2253.775946,0.108181245
E,65,57,147995.848,7.103800704
E,64,58,164746.8613,7.907849344
E,63,58,27069.07954,1.299315818
E,63,57,193361.6207,9.281357793
E,62,58,5836.754042,0.280164194
E,61,58,5018.582421,0.240891956
E,61,57,11267.37779,0.540834134
E,60,58,79830.65959,3.83187166
E,59,58,10998.56419,0.527931081
E,60,57,220586.171,10.58813621
E,58,58,217813.5678,10.45505125
E,57,58,63741.71124,3.059602139
E,58,57,195636.567,9.390555218
E,56,57,31830.02242,1.527841076
E,54,58,2398.477957,0.115126942
E,54,57,103314.4941,4.959095719
E,58,60,252726.0304,12.13084946
E,58,59,172898.5373,8.299129788
E,57,59,96934.44484,4.652853352
E,59,59,25253.52449,1.212169176
E,61,59,7662.749658,0.367811984
E,64,60,54959.99543,2.638079781
E,63,59,1614.286623,0.077485758
E,65,60,57453.79331,2.757782079
E,65,59,5554.23997,0.266603519
E,69,60,2949.194903,0.141561355
E,71,60,60607.00664,2.909136319
E,70,60,18593.92924,0.892508603
E,71,59,55311.92021,2.65497217
E,73,60,17571.36992,0.843425756
E,72,60,9040.667113,0.433952021
E,72,59,23331.90431,1.119931407
E,76,60,98652.9542,4.735341802
E,75,60,208757.655,10.02036744
E,74,60,165240.8248,7.931559591
E,76,59,120202.9128,5.769739815
E,74,59,145406.8291,6.979527798
E,78,60,118503.2392,5.68815548
E,77,60,153448.2265,7.365514872
E,78,59,159123.5497,7.637930386
E,79,60,95782.33713,4.597552182
E,80,59,4164.713415,0.199906244
E,83,60,18178.8672,0.872585625
E,83,59,20673.27949,0.992317416
E,89,60,706.5888229,0.033916263
E,91,60,166509.7763,7.992469261
E,90,60,5844.870945,0.280553805
E,91,59,113769.9855,5.460959305
E,93,60,14689.55619,0.705098697
E,92,60,1698.529973,0.081529439
E,92,59,7572.196221,0.363465419
E,96,60,110839.027,5.320273296
E,95,60,185706.4148,8.913907909
E,94,60,164037.3737,7.873793936
E,96,59,2129.950698,0.102237633
E,94,59,32277.8316,1.549335917
E,97,60,9701.350466,0.465664822
E,97,62,124765.931,5.988764688
E,98,61,78.56746649,0.003771238
E,96,62,47547.34159,2.282272397
E,94,62,186936.6061,8.972957092
E,96,61,114176.434,5.480468833
E,95,61,337576.6387,16.20367866
E,94,61,238702.8676,11.45773764
E,92,62,39643.72164,1.902898639
E,93,61,102773.1555,4.933111465
E,92,61,134023.7242,6.433138763
E,91,61,37296.90354,1.79025137
E,90,61,5068.895962,0.243307006
E,89,62,912.805185,0.043814649
E,89,61,6538.689539,0.313857098
E,88,61,9391.083441,0.450772005
E,87,62,3861.545524,0.185354185
E,87,61,596.302601,0.028622525
E,79,61,12199.18448,0.585560855
E,78,61,2473.130613,0.118710269
E,77,61,85333.28533,4.095997696
E,76,62,184915.6071,8.875949142
E,74,62,156128.4882,7.494167432
E,76,61,249684.5615,11.98485895
E,75,61,234443.2044,11.25327381
E,74,61,192355.6989,9.233073548
E,72,62,222658.0394,10.68758589
E,73,61,100678.3765,4.832562072
E,72,61,522.0110083,0.025056528
E,71,62,66481.98316,3.191135191
E,70,61,166745.7981,8.003798307
E,69,62,1976.88105,0.09489029
E,69,61,3896.241812,0.187019607
E,68,61,3320.118074,0.159365668
E,67,62,310159.9109,14.88767573
E,65,62,324141.8337,15.55880802
E,67,61,32637.79452,1.566614137
E,66,61,41453.74091,1.989779564
E,65,61,213359.664,10.24126387
E,63,62,22942.20006,1.101225603
E,64,61,114680.2637,5.504652658
E,63,61,8581.662657,0.411919808
E,62,61,4576.024564,0.219649179
E,55,61,394.8648632,0.018953513
E,52,62,1140.162538,0.054727802
E,52,61,16071.42856,0.771428571
E,51,62,16747.36528,0.803873533
E,49,65,7961.93461,0.382172861
E,48,65,5892.678143,0.282848551
E,49,64,151.2876407,0.007261807
E,51,63,3107.670436,0.149168181
E,50,63,3137.03851,0.150577848
E,52,65,168.8021684,0.008102504
E,63,64,44990.2619,2.159532571
E,64,63,347953.3948,16.70176295
E,63,63,128778.4428,6.181365254
E,67,65,265847.4366,12.76067695
E,66,65,8981.173828,0.431096344
E,65,65,268.0550396,0.012866642
E,67,64,252924.4552,12.14037385
E,65,64,23481.8927,1.12713085
E,67,63,340898.8335,16.36314401
E,66,63,154328.4589,7.407766027
E,65,63,229214.3876,11.00229061
E,69,65,24590.34872,1.180336738
E,68,65,31151.81467,1.495287104
E,69,64,171728.1451,8.242950963
E,69,63,122421.8836,5.876250415
E,68,63,119125.2223,5.718010669
E,71,65,306386.0946,14.70653254
E,70,65,207596.8233,9.964647519
E,71,64,393095.081,18.86856389
E,71,63,312192.5529,14.98524254
E,70,63,230710.1214,11.07408583
E,73,65,77953.11416,3.741749479
E,72,65,116666.9002,5.600011208
E,72,64,257444.485,12.35733528
E,73,63,264319.3701,12.68732977
E,72,63,218304.3605,10.4786093
E,74,65,34183.52723,1.640809307
E,76,64,24.42452563,0.001172377
E,74,64,141127.6896,6.774129101
E,76,63,153702.657,7.377727537
E,75,63,157316.5148,7.551192709
E,74,63,69809.21816,3.350842472
E,77,63,34401.37807,1.651266147
E,87,64,210058.5424,10.08281004
E,85,64,1335.895757,0.064122996
E,87,63,160466.7191,7.702402517
E,86,63,1724.351565,0.082768875
E,89,64,224439.9652,10.77311833
E,89,63,131555.4391,6.314661077
E,88,63,286017.4421,13.72883722
E,90,64,60140.39605,2.88673901
E,91,63,27405.23155,1.315451114
E,90,63,4024.790926,0.193189964
E,92,64,42988.66363,2.063455854
E,93,63,209896.1364,10.07501455
E,94,64,220409.8839,10.57967442
E,96,63,102714.71,4.930306078
E,95,63,212572.9664,10.20350239
E,94,63,321200.888,15.41764262
E,97,63,3246.100895,0.155812843
E,94,67,42007.704,2.016369792
E,94,66,26214.82848,1.258311767
E,94,65,43041.59333,2.06599648
E,93,67,54677.62164,2.624525839
E,92,67,13913.24734,0.667835872
E,92,66,13743.22742,0.659674916
E,93,65,320689.5593,15.39309884
E,92,65,37082.2197,1.779946546
E,91,67,2692.182222,0.129224747
E,91,65,94669.77929,4.544149406
E,90,65,111617.3751,5.357634004
E,89,67,2302.78929,0.110533886
E,88,67,1650.260727,0.079212515
E,89,66,79992.84958,3.83965678
E,89,65,171263.618,8.220653664
E,88,65,306264.9911,14.70071957
E,87,67,49440.66592,2.373151964
E,85,67,3911.03616,0.187729736
E,87,66,333696.0875,16.0174122
E,85,66,537.1888679,0.025785066
E,87,65,235242.3476,11.29163268
E,86,65,207516.4882,9.960791431
E,85,65,9978.11088,0.478949322
E,84,67,121973.7345,5.854739256
E,83,67,14821.64277,0.711438853
E,73,67,50736.61384,2.435357464
E,72,67,152280.327,7.309455697
E,72,66,155243.3147,7.451679104
E,71,67,25975.19138,1.246809186
E,70,66,1968.349727,0.094480787
E,67,67,14372.60359,0.689884972
E,66,67,83061.45267,3.986949728
E,65,67,26902.27452,1.291309177
E,67,66,248954.2491,11.94980396
E,64,67,51479.05402,2.470994593
E,52,66,2865.288497,0.137533848
E,49,67,1307.513369,0.062760642
E,48,67,22432.15099,1.076743248
E,49,66,3271.358976,0.157025231
E,47,69,94587.85981,4.540217271
E,47,68,11480.40741,0.551059556
E,49,69,9499.078267,0.455955757
E,49,68,38207.09509,1.833940564
E,48,68,236785.0702,11.36568337
E,51,69,653.9864091,0.031391348
E,51,68,10933.07074,0.524787395
E,50,68,985.6381796,0.047310633
E,64,69,35100.84706,1.684840659
E,67,69,94021.84465,4.513048543
E,66,69,148963.9509,7.150269646
E,65,69,175538.1732,8.425832311
E,65,68,125871.1358,6.041814518
E,71,69,3983.335977,0.191200127
E,70,68,516.2045361,0.024777818
E,84,69,10771.06039,0.517010899
E,83,69,920.3825841,0.044178364
E,83,68,92888.50473,4.458648227
E,85,68,17379.83242,0.834231956
E,93,69,113190.1447,5.433126947
E,92,69,37827.32393,1.815711549
E,92,68,68664.67816,3.295904551
E,95,69,857.1538725,0.041143386
E,94,69,169944.777,8.157349295
E,94,68,67688.91195,3.249067773
E,94,70,14499.06367,0.695955056
E,83,71,4968.118942,0.238469709
E,84,70,4086.097504,0.19613268
E,83,70,1196.962468,0.057454198
E,68,70,21501.00973,1.032048467
E,67,71,239286.4005,11.48574722
E,65,71,79572.56842,3.819483284
E,67,70,180860.8159,8.681319164
E,66,70,325574.4122,15.62757179
E,65,70,240128.6299,11.52617424
E,64,70,7959.062419,0.382034996
E,61,71,6780.985237,0.325487291
E,61,70,9705.980791,0.465887078
E,51,71,300.4117141,0.014419762
E,50,70,99936.61899,4.796957712
E,49,71,677.7702729,0.032532973
E,49,70,18583.48656,0.892007355
E,45,71,132800.8399,6.374440315
E,47,70,20498.31724,0.983919227
E,46,70,39471.52653,1.894633274
E,45,70,11072.47344,0.531478725
E,44,72,46523.38349,2.233122408
E,47,72,1776.305914,0.085262684
E,46,72,11454.77152,0.549829033
E,45,72,32427.84436,1.556536529
E,58,74,16108.78692,0.773221772
E,57,74,622.6898944,0.029889115
E,58,73,7946.852955,0.381448942
E,60,74,174962.4885,8.398199446
E,59,74,121795.1795,5.846168617
E,60,73,37514.97178,1.800718645
E,62,74,85033.95762,4.081629966
E,61,74,148158.9288,7.111628582
E,61,73,35920.40491,1.724179435
E,62,72,1905.278097,0.091453349
E,64,74,176907.336,8.491552128
E,63,74,189557.3577,9.098753169
E,63,73,45213.39385,2.170242905
E,64,72,47021.64079,2.257038758
E,63,72,4518.407833,0.216883576
E,66,74,1610.735289,0.077315294
E,65,74,90254.225,4.3322028
E,67,73,68430.88603,3.284682529
E,65,73,53323.07346,2.559507526
E,67,72,257004.3732,12.33620991
E,66,72,182363.8144,8.753463091
E,65,72,26876.17168,1.290056241
E,69,73,107306.4734,5.150710721
E,69,72,102385.5964,4.914508629
E,68,72,229224.6005,11.00278082
E,81,73,320.628166,0.015390152
E,83,73,628.9989634,0.03019195
E,83,72,1240.939988,0.059565119
E,82,76,901.006373,0.043248306
E,82,74,1003.480469,0.048167063
E,68,76,58302.12726,2.798502108
E,67,76,110902.3068,5.323310724
E,66,76,10737.39764,0.515395087
E,67,75,113629.6146,5.454221499
E,65,75,252361.3044,12.11334261
E,65,76,36853.01885,1.768944905
E,64,76,102653.2047,4.927353828
E,63,76,552.5371992,0.026521786
E,63,75,14032.30439,0.673550611
E,61,75,32552.70625,1.5625299
E,60,75,33148.42893,1.591124589
E,65,78,37613.40215,1.805443303
E,64,78,2323.182175,0.111512744
E,63,78,7829.849563,0.375832779
E,65,77,365.8495761,0.01756078
E,63,77,2445.704316,0.117393807
E,67,77,534.1078883,0.025637179
E,65,79,118190.4404,5.673141141
E,64,79,38385.56159,1.842506956
E,44,83,1590.696413,0.076353428
E,43,83,2127.055031,0.102098642
E,53,83,3432.694751,0.164769348
E,56,83,3210.904566,0.154123419
E,55,83,2518.631652,0.120894319
E,54,83,44898.99553,2.155151786
E,54,82,24941.55229,1.19719451
E,79,84,314.0650991,0.015075125
E,80,83,510.4268176,0.024500487
E,78,85,5534.73928,0.265667485
E,78,84,3052.08564,0.146500111
E,56,85,32925.03223,1.580401547
E,55,85,2584.252324,0.124044112
E,56,84,29974.64292,1.43878286
E,54,84,59896.19417,2.87501732
E,52,84,3389.209555,0.162682059
E,49,84,230.6166111,0.011069597
E,45,84,145.9701041,0.007006565
E,43,84,265.313957,0.01273507
E,57,87,364.1752846,0.017480414
E,76,87,1373.47933,0.065927008
E,76,88,14546.81504,0.698247122
E,75,88,3195.836708,0.153400162
E,59,89,902.2477983,0.043307894
E,58,88,579.9303238,0.027836656
E,60,92,1003.97605,0.04819085
E,60,90,2127.926928,0.102140493
E,62,92,121.7670039,0.005844816
E,61,92,6765.528403,0.324745363
E,61,91,2675.56883,0.128427304
E,61,90,2854.823277,0.137031517
E,63,91,2315.298603,0.111134333
E,63,90,865.378266,0.041538157
E,74,91,75807.15973,3.638743667
E,74,90,9896.887137,0.475050583
E,76,91,1925.550269,0.092426413
E,75,90,61767.66242,2.964847796
E,75,92,10411.78473,0.499765667
E,73,94,2560.757197,0.122916345
E,72,94,47569.41197,2.283331774
E,74,92,39657.27504,1.903549202
E,63,94,5272.732593,0.253091164
E,62,94,5209.343134,0.25004847
E,61,93,2137.609937,0.102605277
E,63,95,5111.431342,0.245348704
E,70,96,889.3370213,0.042688177
E,72,95,7268.983769,0.348911221
E,70,98,1709.634028,0.082062433
E,67,98,19494.47323,0.935734715
E,67,97,3982.563401,0.191163043
