timepoint_label	lz_demand_mw_as_consumption	DumpPower	LZ_NetDispatch
2007-01-22-22:00	-818.097766888	0.0	818.0977668879998
2007-01-22-23:00	-720.120687286	0.0	720.120687286
2007-02-06-00:00	-688.251223727	0.0	688.251223727
2007-02-06-01:00	-658.882484139	0.0	658.8824841389999
2007-02-06-02:00	-647.537583519	0.0	647.537583519
2007-02-06-03:00	-659.411120707	0.0	659.411120707
2007-02-06-04:00	-727.084233139	0.0	727.0842331389999
2007-02-06-05:00	-855.731230435	0.0	855.731230435
2007-02-06-06:00	-979.864651776	0.0	979.8646517759998
2007-02-06-07:00	-991.016463546	0.0	991.0164635459998
2007-02-06-08:00	-1038.4800854	0.0	1038.4800853999998
2007-02-06-09:00	-1067.03564296	0.0	1067.03564296
2007-02-06-10:00	-1096.78038461	0.0	1096.7803846099998
2007-02-06-11:00	-1094.06622052	0.0	1094.0662205199997
2007-02-06-12:00	-1102.35129575	0.0	1102.3512957499997
2007-02-06-13:00	-1107.36291933	0.0	1107.36291933
2007-02-06-14:00	-1111.4800799	0.0	1111.4800798999997
2007-02-06-15:00	-1099.03726566	0.0	1099.0372656599998
2007-02-06-16:00	-1106.37687563	0.0	1106.3768756299999
2007-02-06-17:00	-1118.21994796	0.0	1118.21994796
2007-02-06-18:00	-1179.52925645	0.0	1179.5292564499998
2007-02-06-19:00	-1145.23017426	0.0	1145.2301742599998
2007-02-06-20:00	-1085.00854171	0.0	1085.0085417099997
2007-02-06-21:00	-996.627891078	0.0	996.6278910779997
2007-02-06-22:00	-877.65866577	0.0	877.6586657699997
2007-02-06-23:00	-776.743682237	0.0	776.7436822369998
2007-03-30-00:00	-706.203833261	0.0	706.203833261
2007-03-30-01:00	-666.679563284	0.0	666.6795632839999
2007-03-30-02:00	-646.998771317	0.0	646.998771317
2007-03-30-03:00	-642.180236591	0.0	642.180236591
2007-03-30-04:00	-656.767999913	0.0	656.767999913
2007-03-30-05:00	-689.481234446	0.0	689.481234446
2007-03-30-06:00	-738.998410814	0.0	738.9984108139997
2007-03-30-07:00	-824.461508785	0.0	824.461508785
2007-03-30-08:00	-905.248344758	0.0	905.248344758
2007-03-30-09:00	-955.914250871	0.0	955.9142508709999
2007-03-30-10:00	-981.745282571	0.0	981.7452825709997
2007-03-30-11:00	-987.478755659	0.0	987.4787556589997
2007-03-30-12:00	-992.459976428	0.0	992.4599764279999
2007-03-30-13:00	-988.01756786	0.0	988.0175678599999
2007-03-30-14:00	-987.305956029	0.0	987.3059560289998
2007-03-30-15:00	-993.181701846	0.0	993.1817018460001
2007-03-30-16:00	-1011.2767082	0.0	1011.2767081999998
2007-03-30-17:00	-1023.77033857	0.0	1023.7703385699999
2007-03-30-18:00	-1077.22157615	0.0	1077.22157615
2007-03-30-19:00	-1071.5593325	0.0	1071.5593325
2007-03-30-20:00	-1013.48264904	0.0	1013.4826490399998
2007-03-30-21:00	-938.083624845	0.0	938.0836248449998
2007-03-30-22:00	-829.3817378	0.0	829.3817377999999
2007-03-30-23:00	-739.089929469	0.0	739.089929469
2007-06-15-00:00	-731.648625216	0.0	731.648625216
2007-06-15-01:00	-694.208312564	0.0	694.2083125640002
2007-06-15-02:00	-668.682239635	0.0	668.6822396350001
2007-06-15-03:00	-661.129127506	0.0	661.129127506
2007-06-15-04:00	-676.011673967	0.0	676.011673967
2007-06-15-05:00	-699.362332963	0.0	699.362332963
2007-06-15-06:00	-758.618211027	0.0	758.6182110270001
2007-06-15-07:00	-853.332138705	0.0	853.3321387049998
2007-06-15-08:00	-928.924313792	0.0	928.924313792
2007-06-15-09:00	-982.680572199	0.0	982.6805721989999
2007-06-15-10:00	-1007.5255602	0.0	1007.5255601999997
2007-06-15-11:00	-1016.46119345	0.0	1016.4611934499999
2007-06-15-12:00	-1014.38741176	0.0	1014.3874117600001
2007-06-15-13:00	-1018.96197947	0.0	1018.9619794699997
2007-06-15-14:00	-1026.94203388	0.0	1026.9420338799998
2007-06-15-15:00	-1034.80010478	0.0	1034.8001047799999
2007-06-15-16:00	-1037.41269867	0.0	1037.4126986699998
2007-06-15-17:00	-1025.16303533	0.0	1025.16303533
2007-06-15-18:00	-1033.10244925	0.0	1033.1024492499998
2007-06-15-19:00	-1049.8352237	0.0	1049.8352236999997
2007-06-15-20:00	-1023.19088588	0.0	1023.1908858799998
2007-06-15-21:00	-971.132283003	0.0	971.1322830030001
2007-06-15-22:00	-867.838559007	0.0	867.8385590069997
2007-06-15-23:00	-778.431162136	0.0	778.4311621359998
2007-07-02-00:00	-772.280922402	0.0	772.280922402
2007-07-02-01:00	-735.603099749	0.0	735.603099749
2007-07-02-02:00	-712.770901688	0.0	712.7709016879999
2007-07-02-03:00	-715.048009909	0.0	715.048009909
2007-07-02-04:00	-773.480468267	0.0	773.4804682670001
2007-07-02-05:00	-857.500053356	0.0	857.5000533559999
2007-07-02-06:00	-978.959889049	0.0	978.9598890489999
2007-07-02-07:00	-1057.2764659	0.0	1057.2764658999997
2007-07-02-08:00	-1133.90556286	0.0	1133.90556286
2007-07-02-09:00	-1176.4389662	0.0	1176.4389662
2007-07-02-10:00	-1207.62728278	0.0	1207.6272827799999
2007-07-02-11:00	-1224.42104899	0.0	1224.4210489899997
2007-07-02-12:00	-1224.44140025	0.0	1224.4414002499998
2007-07-02-13:00	-1232.27911989	0.0	1232.2791198899997
2007-07-02-14:00	-1228.75164968	0.0	1228.7516496799997
2007-07-02-15:00	-1227.5316905	0.0	1227.5316904999997
2007-07-02-16:00	-1203.68298388	0.0	1203.6829838799997
2007-07-02-17:00	-1179.67159122	0.0	1179.6715912199998
2007-07-02-18:00	-1154.70468176	0.0	1154.7046817599999
2007-07-02-19:00	-1184.65281199	0.0	1184.65281199
2007-07-02-20:00	-1136.94509903	0.0	1136.94509903
2007-07-02-21:00	-1050.32315773	0.0	1050.3231577299998
2007-07-02-22:00	-939.354338098	0.0	939.3543380979997
2007-07-02-23:00	-838.378362811	0.0	838.378362811
2007-11-29-00:00	-695.580658059	0.0	695.5806580590001
2007-11-29-01:00	-658.435190592	0.0	658.435190592
2007-11-29-02:00	-636.090988611	0.0	636.090988611
2007-11-29-03:00	-632.360129827	0.0	632.360129827
2007-11-29-04:00	-653.616655865	0.0	653.616655865
2007-11-29-05:00	-701.080339763	0.0	701.080339763
2007-11-29-06:00	-760.132891297	0.0	760.132891297
2007-11-29-07:00	-843.695007205	0.0	843.6950072050001
2007-11-29-08:00	-923.190840705	0.0	923.1908407049998
2007-11-29-09:00	-960.478642947	0.0	960.4786429469998
2007-11-29-10:00	-973.775403796	0.0	973.7754037959999
2007-11-29-11:00	-988.098848835	0.0	988.0988488349999
2007-11-29-12:00	-975.361251454	0.0	975.3612514539998
2007-11-29-13:00	-953.881109666	0.0	953.8811096659999
2007-11-29-14:00	-942.129555987	0.0	942.1295559869998
2007-11-29-15:00	-947.34456814	0.0	947.3445681399999
2007-11-29-16:00	-962.034025751	0.0	962.0340257509997
2007-11-29-17:00	-1012.27292754	0.0	1012.27292754
2007-11-29-18:00	-1008.76574655	0.0	1008.7657465500001
2007-11-29-19:00	-973.206126741	0.0	973.2061267409999
2007-11-29-20:00	-926.149033856	0.0	926.1490338559997
2007-11-29-21:00	-879.813790483	0.0	879.813790483
2007-11-29-22:00	-804.973867714	0.0	804.9738677140001
2007-11-29-23:00	-725.711825598	0.0	725.7118255979999
2008-01-28-00:00	-684.520516944	0.0	684.520516944
2008-01-28-01:00	-644.808512617	0.0	644.808512617
2008-01-28-02:00	-624.239382347	0.0	624.239382347
2008-01-28-03:00	-616.930502216	0.0	616.930502216
2008-01-28-04:00	-631.390896975	0.0	631.390896975
2008-01-28-05:00	-668.486166951	0.0	668.486166951
2008-01-28-06:00	-717.317024879	0.0	717.317024879
2008-01-28-07:00	-783.736434791	0.0	783.736434791
2008-01-28-08:00	-873.872825404	0.0	873.872825404
2008-01-28-09:00	-931.458572918	0.0	931.4585729180001
2008-01-28-10:00	-956.877394592	0.0	956.877394592
2008-01-28-11:00	-967.058660471	0.0	967.0586604710002
2008-01-28-12:00	-964.442046201	0.0	964.4420462009998
2008-01-28-13:00	-964.30431386	0.0	964.3043138600001
2008-01-28-14:00	-959.169371214	0.0	959.1693712139997
2008-01-28-15:00	-969.370330296	0.0	969.3703302959998
2008-01-28-16:00	-984.165209304	0.0	984.165209304
2008-01-28-17:00	-1028.00864349	0.0	1028.00864349
2008-01-28-18:00	-1074.35071284	0.0	1074.35071284
2008-01-28-19:00	-1024.8608531	0.0	1024.8608531
2008-01-28-20:00	-961.343368738	0.0	961.343368738
2008-01-28-21:00	-884.181977022	0.0	884.1819770219997
2008-01-28-22:00	-779.004842565	0.0	779.0048425649998
2008-01-28-23:00	-689.222569366	0.0	689.2225693659999
2008-01-30-00:00	-665.938418851	0.0	665.938418851
2008-01-30-01:00	-628.193873578	0.0	628.193873578
2008-01-30-02:00	-617.009214988	0.0	617.0092149880002
2008-01-30-03:00	-645.506960881	0.0	645.506960881
2008-01-30-04:00	-707.352144071	0.0	707.3521440710001
2008-01-30-05:00	-829.22269038	0.0	829.2226903800001
2008-01-30-06:00	-957.113472867	0.0	957.1134728669999
2008-01-30-07:00	-981.705960537	0.0	981.7059605369998
2008-01-30-08:00	-1029.11038213	0.0	1029.1103821299998
2008-01-30-09:00	-1054.81445505	0.0	1054.81445505
2008-01-30-10:00	-1062.25128096	0.0	1062.2512809599998
2008-01-30-11:00	-1076.75100208	0.0	1076.7510020799998
2008-01-30-12:00	-1084.11890178	0.0	1084.11890178
2008-01-30-13:00	-1072.54073937	0.0	1072.5407393699998
2008-01-30-14:00	-1073.20970787	0.0	1073.2097078699999
2008-01-30-15:00	-1067.16977849	0.0	1067.1697784899998
2008-01-30-16:00	-1069.46175511	0.0	1069.4617551099998
2008-01-30-17:00	-1096.9856481	0.0	1096.9856481
2008-01-30-18:00	-1163.95598738	0.0	1163.9559873799997
2008-01-30-19:00	-1102.29764945	0.0	1102.29764945
2008-01-30-20:00	-1022.82452787	0.0	1022.8245278699999
2008-01-30-21:00	-929.983023658	0.0	929.9830236579999
2008-01-30-22:00	-816.464076556	0.0	816.4640765559998
2008-01-30-23:00	-722.727372166	0.0	722.7273721660001
2008-02-20-00:00	-644.611820748	0.0	644.611820748
2008-02-20-01:00	-613.87121116	0.0	613.87121116
2008-02-20-02:00	-604.801470486	0.0	604.801470486
2008-02-20-03:00	-612.513701037	0.0	612.513701037
2008-02-20-04:00	-675.421296506	0.0	675.4212965059999
2008-02-20-05:00	-801.511892084	0.0	801.511892084
2008-02-20-06:00	-922.634817161	0.0	922.634817161
2008-02-20-07:00	-944.73851626	0.0	944.7385162599999
2008-02-20-08:00	-988.001601357	0.0	988.0016013569998
2008-02-20-09:00	-1017.10929618	0.0	1017.10929618
2008-02-20-10:00	-1031.42217204	0.0	1031.42217204
2008-02-20-11:00	-1039.48845996	0.0	1039.48845996
2008-02-20-12:00	-1032.33694533	0.0	1032.3369453299997
2008-02-20-13:00	-1030.94989541	0.0	1030.9498954099997
2008-02-20-14:00	-1026.4544415	0.0	1026.4544414999998
2008-02-20-15:00	-1021.38836502	0.0	1021.3883650199998
2008-02-20-16:00	-1016.70594576	0.0	1016.7059457600001
2008-02-20-17:00	-1022.86391428	0.0	1022.86391428
2008-02-20-18:00	-1096.67091709	0.0	1096.67091709
2008-02-20-19:00	-1051.03708256	0.0	1051.03708256
2008-02-20-20:00	-984.686538822	0.0	984.6865388219999
2008-02-20-21:00	-906.452948266	0.0	906.452948266
2008-02-20-22:00	-794.242338319	0.0	794.242338319
2008-02-20-23:00	-694.888688131	0.0	694.888688131
2008-03-12-00:00	-686.743627396	0.0	686.743627396
2008-03-12-01:00	-655.766939533	0.0	655.766939533
2008-03-12-02:00	-642.250917915	0.0	642.250917915
2008-03-12-03:00	-653.022439523	0.0	653.022439523
2008-03-12-04:00	-715.487358206	0.0	715.487358206
2008-03-12-05:00	-839.512208836	0.0	839.5122088360001
2008-03-12-06:00	-964.451832762	0.0	964.4518327619999
2008-03-12-07:00	-1006.2492152	0.0	1006.2492151999998
2008-03-12-08:00	-1061.42500699	0.0	1061.4250069899997
2008-03-12-09:00	-1096.0610282	0.0	1096.0610282
2008-03-12-10:00	-1113.3347291	0.0	1113.3347290999998
2008-03-12-11:00	-1119.60089016	0.0	1119.6008901599998
2008-03-12-12:00	-1130.83478175	0.0	1130.8347817499998
2008-03-12-13:00	-1125.15881639	0.0	1125.15881639
2008-03-12-14:00	-1121.22401836	0.0	1121.2240183599997
2008-03-12-15:00	-1106.38002642	0.0	1106.3800264199997
2008-03-12-16:00	-1095.81510333	0.0	1095.8151033299998
2008-03-12-17:00	-1115.54805299	0.0	1115.5480529899999
2008-03-12-18:00	-1152.76148219	0.0	1152.76148219
2008-03-12-19:00	-1125.68020594	0.0	1125.6802059399997
2008-03-12-20:00	-1059.79203219	0.0	1059.7920321899999
2008-03-12-21:00	-969.222811394	0.0	969.2228113939998
2008-03-12-22:00	-847.863808042	0.0	847.8638080419998
2008-03-12-23:00	-749.847974774	0.0	749.8479747739998
2008-04-09-00:00	-652.619089103	0.0	652.6190891030001
2008-04-09-01:00	-623.354028775	0.0	623.354028775
2008-04-09-02:00	-612.356275494	0.0	612.356275494
2008-04-09-03:00	-622.370329268	0.0	622.370329268
2008-04-09-04:00	-680.33979404	0.0	680.33979404
2008-04-09-05:00	-801.856162896	0.0	801.8561628960001
2008-04-09-06:00	-917.913011496	0.0	917.9130114959999
2008-04-09-07:00	-978.499090538	0.0	978.4990905379998
2008-04-09-08:00	-1029.37600021	0.0	1029.3760002099998
2008-04-09-09:00	-1061.37577399	0.0	1061.37577399
2008-04-09-10:00	-1089.43090313	0.0	1089.4309031299997
2008-04-09-11:00	-1099.2186652	0.0	1099.2186651999998
2008-04-09-12:00	-1110.36405746	0.0	1110.3640574599997
2008-04-09-13:00	-1110.40332378	0.0	1110.40332378
2008-04-09-14:00	-1107.67845694	0.0	1107.6784569399997
2008-04-09-15:00	-1100.38933005	0.0	1100.3893300499997
2008-04-09-16:00	-1085.78129631	0.0	1085.7812963099998
2008-04-09-17:00	-1076.33780506	0.0	1076.33780506
2008-04-09-18:00	-1118.1450341	0.0	1118.1450341
2008-04-09-19:00	-1118.35169265	0.0	1118.3516926499997
2008-04-09-20:00	-1054.08652702	0.0	1054.0865270199997
2008-04-09-21:00	-952.224455097	0.0	952.2244550969999
2008-04-09-22:00	-826.615862671	0.0	826.6158626709998
2008-04-09-23:00	-731.511801557	0.0	731.5118015570001
2008-04-22-00:00	-680.880816761	0.0	680.880816761
2008-04-22-01:00	-641.385257546	0.0	641.385257546
2008-04-22-02:00	-618.612649988	0.0	618.612649988
2008-04-22-03:00	-610.752840494	0.0	610.752840494
2008-04-22-04:00	-625.095196115	0.0	625.0951961149999
2008-04-22-05:00	-656.986717315	0.0	656.986717315
2008-04-22-06:00	-710.991844255	0.0	710.9918442550002
2008-04-22-07:00	-798.60011993	0.0	798.6001199300001
2008-04-22-08:00	-883.099931581	0.0	883.099931581
2008-04-22-09:00	-928.064797611	0.0	928.0647976110001
2008-04-22-10:00	-948.329043476	0.0	948.3290434760002
2008-04-22-11:00	-958.687368062	0.0	958.6873680620001
2008-04-22-12:00	-958.972679344	0.0	958.9726793439997
2008-04-22-13:00	-959.34642992	0.0	959.3464299199998
2008-04-22-14:00	-966.71438966	0.0	966.71438966
2008-04-22-15:00	-977.180906782	0.0	977.1809067819997
2008-04-22-16:00	-984.440613945	0.0	984.4406139449998
2008-04-22-17:00	-991.316663891	0.0	991.316663891
2008-04-22-18:00	-1028.55957285	0.0	1028.55957285
2008-04-22-19:00	-1034.09780588	0.0	1034.09780588
2008-04-22-20:00	-977.210446586	0.0	977.210446586
2008-04-22-21:00	-897.816037777	0.0	897.816037777
2008-04-22-22:00	-794.566975968	0.0	794.566975968
2008-04-22-23:00	-696.875780348	0.0	696.875780348
2008-05-23-00:00	-699.63997356	0.0	699.63997356
2008-05-23-01:00	-665.830226315	0.0	665.8302263149999
2008-05-23-02:00	-651.99935361	0.0	651.9993536099998
2008-05-23-03:00	-659.278753977	0.0	659.278753977
2008-05-23-04:00	-712.349354377	0.0	712.349354377
2008-05-23-05:00	-830.944164517	0.0	830.944164517
2008-05-23-06:00	-941.639838797	0.0	941.6398387969998
2008-05-23-07:00	-995.025230245	0.0	995.0252302449999
2008-05-23-08:00	-1051.1551217	0.0	1051.1551217
2008-05-23-09:00	-1086.47980461	0.0	1086.47980461
2008-05-23-10:00	-1104.41262741	0.0	1104.41262741
2008-05-23-11:00	-1110.27543805	0.0	1110.27543805
2008-05-23-12:00	-1115.34151452	0.0	1115.34151452
2008-05-23-13:00	-1122.90622617	0.0	1122.90622617
2008-05-23-14:00	-1128.89692254	0.0	1128.89692254
2008-05-23-15:00	-1129.71334991	0.0	1129.71334991
2008-05-23-16:00	-1117.26952713	0.0	1117.26952713
2008-05-23-17:00	-1095.29371377	0.0	1095.29371377
2008-05-23-18:00	-1089.48986266	0.0	1089.48986266
2008-05-23-19:00	-1111.59368184	0.0	1111.59368184
2008-05-23-20:00	-1049.58122651	0.0	1049.58122651
2008-05-23-21:00	-971.987004607	0.0	971.9870046069998
2008-05-23-22:00	-860.120665471	0.0	860.1206654709999
2008-05-23-23:00	-758.475038661	0.0	758.4750386610001
2008-05-30-00:00	-699.679299926	0.0	699.6792999260001
2008-05-30-01:00	-666.253209898	0.0	666.253209898
2008-05-30-02:00	-650.504171187	0.0	650.504171187
2008-05-30-03:00	-657.311354963	0.0	657.311354963
2008-05-30-04:00	-711.424674439	0.0	711.4246744389998
2008-05-30-05:00	-821.235055188	0.0	821.2350551879999
2008-05-30-06:00	-938.77729965	0.0	938.7772996499998
2008-05-30-07:00	-1013.98107891	0.0	1013.9810789099997
2008-05-30-08:00	-1074.45902546	0.0	1074.4590254599998
2008-05-30-09:00	-1109.94101384	0.0	1109.94101384
2008-05-30-10:00	-1135.69431976	0.0	1135.6943197599999
2008-05-30-11:00	-1146.54443406	0.0	1146.54443406
2008-05-30-12:00	-1144.34095677	0.0	1144.3409567699998
2008-05-30-13:00	-1152.4761709	0.0	1152.4761709
2008-05-30-14:00	-1163.46413762	0.0	1163.4641376199997
2008-05-30-15:00	-1161.4179658	0.0	1161.4179657999998
2008-05-30-16:00	-1145.7575465	0.0	1145.7575464999998
2008-05-30-17:00	-1125.61139981	0.0	1125.61139981
2008-05-30-18:00	-1108.18999989	0.0	1108.18999989
2008-05-30-19:00	-1136.38286138	0.0	1136.38286138
2008-05-30-20:00	-1085.58460444	0.0	1085.5846044399998
2008-05-30-21:00	-994.680959434	0.0	994.6809594339998
2008-05-30-22:00	-877.050155598	0.0	877.0501555979997
2008-05-30-23:00	-775.404468748	0.0	775.4044687479998
2008-06-05-00:00	-710.647573443	0.0	710.647573443
2008-06-05-01:00	-675.913146259	0.0	675.913146259
2008-06-05-02:00	-680.870970159	0.0	680.870970159
2008-06-05-03:00	-691.79985727	0.0	691.7998572699998
2008-06-05-04:00	-746.936202619	0.0	746.9362026190001
2008-06-05-05:00	-856.490811889	0.0	856.490811889
2008-06-05-06:00	-979.207325364	0.0	979.2073253639999
2008-06-05-07:00	-1054.67672271	0.0	1054.6767227099997
2008-06-05-08:00	-1120.01408718	0.0	1120.0140871799997
2008-06-05-09:00	-1155.86988617	0.0	1155.8698861699997
2008-06-05-10:00	-1176.23253801	0.0	1176.2325380099999
2008-06-05-11:00	-1186.29576475	0.0	1186.2957647499998
2008-06-05-12:00	-1197.56892267	0.0	1197.5689226699997
2008-06-05-13:00	-1198.75928073	0.0	1198.7592807299998
2008-06-05-14:00	-1204.98605538	0.0	1204.9860553799997
2008-06-05-15:00	-1196.4082245	0.0	1196.4082244999997
2008-06-05-16:00	-1181.20999507	0.0	1181.2099950699999
2008-06-05-17:00	-1167.30058972	0.0	1167.3005897199998
2008-06-05-18:00	-1136.0975501	0.0	1136.0975500999998
2008-06-05-19:00	-1157.69967292	0.0	1157.6996729199998
2008-06-05-20:00	-1105.16024864	0.0	1105.1602486399997
2008-06-05-21:00	-1011.80714143	0.0	1011.8071414299998
2008-06-05-22:00	-898.543965806	0.0	898.5439658059997
2008-06-05-23:00	-793.8488345	0.0	793.8488344999998
2008-07-19-00:00	-756.045269658	0.0	756.0452696579998
2008-07-19-01:00	-718.231858215	0.0	718.2318582149999
2008-07-19-02:00	-698.990698263	0.0	698.990698263
2008-07-19-03:00	-705.365051855	0.0	705.3650518549998
2008-07-19-04:00	-751.175945092	0.0	751.1759450920001
2008-07-19-05:00	-849.339357302	0.0	849.3393573019998
2008-07-19-06:00	-948.870066197	0.0	948.8700661969999
2008-07-19-07:00	-1028.13652923	0.0	1028.1365292299997
2008-07-19-08:00	-1100.43844298	0.0	1100.4384429799998
2008-07-19-09:00	-1150.8628893	0.0	1150.8628892999998
2008-07-19-10:00	-1176.34073055	0.0	1176.3407305499998
2008-07-19-11:00	-1183.98409493	0.0	1183.9840949299999
2008-07-19-12:00	-1196.81157492	0.0	1196.8115749199999
2008-07-19-13:00	-1197.28373147	0.0	1197.2837314699998
2008-07-19-14:00	-1200.65775353	0.0	1200.6577535299998
2008-07-19-15:00	-1199.54616829	0.0	1199.5461682899997
2008-07-19-16:00	-1178.77043951	0.0	1178.7704395099997
2008-07-19-17:00	-1157.86682499	0.0	1157.8668249899997
2008-07-19-18:00	-1126.60482584	0.0	1126.6048258399999
2008-07-19-19:00	-1150.12511467	0.0	1150.1251146699997
2008-07-19-20:00	-1103.29119556	0.0	1103.29119556
2008-07-19-21:00	-1019.43081261	0.0	1019.4308126099997
2008-07-19-22:00	-911.794429383	0.0	911.7944293829999
2008-07-19-23:00	-813.129380858	0.0	813.1293808579999
2008-08-30-00:00	-757.747050592	0.0	757.7470505919998
2008-08-30-01:00	-720.759973152	0.0	720.7599731519999
2008-08-30-02:00	-704.450218518	0.0	704.4502185179999
2008-08-30-03:00	-708.768673763	0.0	708.7686737629999
2008-08-30-04:00	-761.495003352	0.0	761.4950033519999
2008-08-30-05:00	-887.438019988	0.0	887.4380199879997
2008-08-30-06:00	-989.014840668	0.0	989.0148406679998
2008-08-30-07:00	-1049.91565072	0.0	1049.9156507199998
2008-08-30-08:00	-1124.26373629	0.0	1124.2637362899998
2008-08-30-09:00	-1169.70075887	0.0	1169.7007588699998
2008-08-30-10:00	-1194.46051869	0.0	1194.4605186899998
2008-08-30-11:00	-1205.16317413	0.0	1205.1631741299998
2008-08-30-12:00	-1216.14117416	0.0	1216.1411741599998
2008-08-30-13:00	-1214.43939323	0.0	1214.4393932299997
2008-08-30-14:00	-1223.45996094	0.0	1223.4599609399997
2008-08-30-15:00	-1216.63302392	0.0	1216.6330239199997
2008-08-30-16:00	-1189.82721236	0.0	1189.8272123599997
2008-08-30-17:00	-1175.74068826	0.0	1175.7406882599998
2008-08-30-18:00	-1183.86605579	0.0	1183.8660557899998
2008-08-30-19:00	-1191.00772381	0.0	1191.0077238099998
2008-08-30-20:00	-1124.93258471	0.0	1124.93258471
2008-08-30-21:00	-1024.76250716	0.0	1024.7625071599998
2008-08-30-22:00	-906.954644621	0.0	906.9546446209999
2008-08-30-23:00	-809.588026609	0.0	809.5880266089998
2008-09-07-00:00	-738.250179203	0.0	738.2501792029998
2008-09-07-01:00	-701.951643385	0.0	701.9516433850001
2008-09-07-02:00	-684.323765035	0.0	684.323765035
2008-09-07-03:00	-688.091290917	0.0	688.0912909169999
2008-09-07-04:00	-741.476682364	0.0	741.476682364
2008-09-07-05:00	-858.03522732	0.0	858.0352273199999
2008-09-07-06:00	-961.933564426	0.0	961.9335644259997
2008-09-07-07:00	-1037.3439422	0.0	1037.3439421999997
2008-09-07-08:00	-1106.85218297	0.0	1106.8521829699998
2008-09-07-09:00	-1154.01079977	0.0	1154.01079977
2008-09-07-10:00	-1182.38065993	0.0	1182.38065993
2008-09-07-11:00	-1197.81484755	0.0	1197.8148475499997
2008-09-07-12:00	-1208.37004413	0.0	1208.3700441299998
2008-09-07-13:00	-1212.50153402	0.0	1212.5015340199998
2008-09-07-14:00	-1221.0793649	0.0	1221.0793648999997
2008-09-07-15:00	-1215.62963121	0.0	1215.6296312099998
2008-09-07-16:00	-1190.01417771	0.0	1190.0141777099998
2008-09-07-17:00	-1159.8046842	0.0	1159.8046842
2008-09-07-18:00	-1176.8621201	0.0	1176.8621200999999
2008-09-07-19:00	-1145.60996756	0.0	1145.6099675599999
2008-09-07-20:00	-1092.18518971	0.0	1092.1851897099998
2008-09-07-21:00	-1018.57499884	0.0	1018.57499884
2008-09-07-22:00	-926.392496442	0.0	926.3924964419998
2008-09-07-23:00	-834.495305327	0.0	834.4953053269999
2008-09-12-00:00	-738.014040887	0.0	738.014040887
2008-09-12-01:00	-717.494083585	0.0	717.494083585
2008-09-12-02:00	-701.558139567	0.0	701.5581395670001
2008-09-12-03:00	-708.926099306	0.0	708.926099306
2008-09-12-04:00	-763.363996391	0.0	763.363996391
2008-09-12-05:00	-879.853675176	0.0	879.853675176
2008-09-12-06:00	-981.066531842	0.0	981.0665318419999
2008-09-12-07:00	-1040.28519412	0.0	1040.2851941199997
2008-09-12-08:00	-1106.90141598	0.0	1106.90141598
2008-09-12-09:00	-1146.51501433	0.0	1146.51501433
2008-09-12-10:00	-1167.15301077	0.0	1167.15301077
2008-09-12-11:00	-1170.67461178	0.0	1170.67461178
2008-09-12-12:00	-1184.75140936	0.0	1184.7514093599998
2008-09-12-13:00	-1190.69287273	0.0	1190.6928727299999
2008-09-12-14:00	-1194.83432931	0.0	1194.8343293099997
2008-09-12-15:00	-1189.52232795	0.0	1189.52232795
2008-09-12-16:00	-1171.94362257	0.0	1171.94362257
2008-09-12-17:00	-1134.55319471	0.0	1134.55319471
2008-09-12-18:00	-1175.94722673	0.0	1175.94722673
2008-09-12-19:00	-1155.63380789	0.0	1155.63380789
2008-09-12-20:00	-1087.53231025	0.0	1087.53231025
2008-09-12-21:00	-991.838053449	0.0	991.8380534489997
2008-09-12-22:00	-876.214035033	0.0	876.2140350329998
2008-09-12-23:00	-776.348841889	0.0	776.3488418890001
2008-10-18-00:00	-720.287816602	0.0	720.287816602
2008-10-18-01:00	-689.822611655	0.0	689.822611655
2008-10-18-02:00	-673.001374105	0.0	673.001374105
2008-10-18-03:00	-677.073904473	0.0	677.0739044729999
2008-10-18-04:00	-735.466292787	0.0	735.4662927870002
2008-10-18-05:00	-859.796087863	0.0	859.7960878629999
2008-10-18-06:00	-966.576657319	0.0	966.5766573190001
2008-10-18-07:00	-1029.57281216	0.0	1029.57281216
2008-10-18-08:00	-1090.61129451	0.0	1090.61129451
2008-10-18-09:00	-1131.40528424	0.0	1131.40528424
2008-10-18-10:00	-1152.55482364	0.0	1152.5548236399998
2008-10-18-11:00	-1162.76562932	0.0	1162.7656293199998
2008-10-18-12:00	-1172.0222753	0.0	1172.0222752999998
2008-10-18-13:00	-1176.52757581	0.0	1176.5275758099997
2008-10-18-14:00	-1180.78707153	0.0	1180.78707153
2008-10-18-15:00	-1170.76311111	0.0	1170.76311111
2008-10-18-16:00	-1148.33483441	0.0	1148.33483441
2008-10-18-17:00	-1157.11920376	0.0	1157.11920376
2008-10-18-18:00	-1199.77239996	0.0	1199.7723999599998
2008-10-18-19:00	-1143.32771746	0.0	1143.32771746
2008-10-18-20:00	-1076.51492381	0.0	1076.51492381
2008-10-18-21:00	-992.398769373	0.0	992.3987693729998
2008-10-18-22:00	-880.739028748	0.0	880.739028748
2008-10-18-23:00	-782.555983375	0.0	782.5559833750001
2008-10-22-00:00	-703.171421167	0.0	703.1714211669998
2008-10-22-01:00	-674.703155039	0.0	674.703155039
2008-10-22-02:00	-657.114603054	0.0	657.114603054
2008-10-22-03:00	-664.374310217	0.0	664.374310217
