LOAD_ZONE	TIMEPOINT	lz_demand_mw
Oahu	210700	586.979436914
Oahu	210703	494.563927233
Oahu	210706	612.268493456
Oahu	210709	896.310451629
Oahu	210712	935.295621179
Oahu	210715	953.289769907
Oahu	210718	985.847500803
Oahu	210721	903.460794621
Oahu	370700	571.899487717
Oahu	370703	477.06682259
Oahu	370706	597.849987138
Oahu	370709	889.321148141
Oahu	370712	929.325986524
Oahu	370715	947.790777623
Oahu	370718	981.20006576
Oahu	370721	896.658510504
