timepoint_label	lz_demand_mw_as_consumption	DumpPower	LZ_NetDispatch
2007-04-09-07:00	-999.880004882812	1.4210854715202004e-13	999.880004882812
2007-04-09-08:00	-1051.59997558594	1.7053025658242404e-13	1051.59997558594
2007-04-09-09:00	-1084.13000488281	-2.6645352591003757e-14	1084.13000488281
2007-04-09-10:00	-1112.65002441406	-5.684341886080802e-14	1112.65002441406
2007-04-09-11:00	-1122.59997558594	-1.6342482922482304e-13	1122.59997558594
2007-04-09-12:00	-1133.93005371094	-1.5631940186722204e-13	1133.9300537109398
2007-04-09-13:00	-1133.96997070312	2.1316282072803006e-14	1133.9699707031198
2007-04-09-14:00	-1131.19995117188	1.2789769243681803e-13	1131.19995117188
2007-04-09-15:00	-1123.7900390625	2.8421709430404007e-13	1123.7900390624998
2007-04-09-16:00	-1108.93994140625	-9.237055564881302e-14	1108.93994140625
2007-04-09-17:00	-1099.33996582031	5.684341886080802e-14	1099.33996582031
2007-04-09-18:00	-1141.83996582031	0.0	1141.83996582031
2007-04-09-19:00	-1142.05004882812	-1.7763568394002505e-13	1142.05004882812
2007-04-09-20:00	-1076.71997070312	5.080380560684716e-13	1076.7199707031198
2007-04-09-21:00	-973.169982910156	2.842170943040401e-14	973.169982910156
2007-04-09-22:00	-845.47998046875	4.263256414560601e-14	845.47998046875
2007-04-09-23:00	-748.799987792969	3.907985046680551e-14	748.799987792969
2007-04-10-00:00	-695.489990234375	-5.684341886080802e-14	695.489990234375
2007-04-10-01:00	-662.450012207031	3.907985046680551e-14	662.450012207031
2007-04-10-02:00	-648.210021972656	-5.684341886080802e-14	648.210021972656
2007-04-10-03:00	-655.630004882812	2.1316282072803006e-14	655.630004882812
2007-04-10-04:00	-713.840026855469	1.4210854715202004e-14	713.8400268554688
2007-04-10-05:00	-845.539978027344	-2.6645352591003757e-14	845.539978027344
2007-04-10-06:00	-956.039978027344	1.4210854715202004e-13	956.0399780273438
2007-04-10-07:00	-997.919982910156	7.105427357601002e-14	997.919982910156
2007-04-10-08:00	-1057.0400390625	8.526512829121202e-14	1057.0400390625
2007-04-10-09:00	-1091.4599609375	7.283063041541027e-14	1091.4599609374998
2007-04-10-10:00	-1116.53002929688	2.5579538487363607e-13	1116.53002929688
2007-04-10-11:00	-1121.53002929688	-5.684341886080802e-14	1121.53002929688
2007-04-10-12:00	-1134.59997558594	-1.4210854715202004e-14	1134.59997558594
2007-04-10-13:00	-1131.81994628906	1.7053025658242404e-13	1131.81994628906
2007-04-10-14:00	-1125.47998046875	8.704148513061227e-14	1125.47998046875
2007-04-10-15:00	-1110.61999511719	4.263256414560601e-14	1110.61999511719
2007-04-10-16:00	-1097.68994140625	2.5579538487363607e-13	1097.6899414062498
2007-04-10-17:00	-1103.31005859375	4.263256414560601e-14	1103.3100585937498
2007-04-10-18:00	-1139.36999511719	2.2737367544323206e-13	1139.36999511719
2007-04-10-19:00	-1114.2900390625	2.1316282072803006e-13	1114.2900390624998
2007-04-10-20:00	-1054.9599609375	-1.1368683772161603e-13	1054.9599609375
2007-04-10-21:00	-960.510009765625	6.927791673660977e-14	960.5100097656248
2007-04-10-22:00	-841.960021972656	-5.684341886080802e-14	841.960021972656
2007-04-10-23:00	-740.0	7.105427357601002e-14	739.9999999999998
2007-05-15-00:00	-688.190002441406	-3.552713678800501e-14	688.190002441406
2007-05-15-01:00	-656.75	3.019806626980426e-14	656.75
2007-05-15-02:00	-645.380004882812	2.842170943040401e-14	645.380004882812
2007-05-15-03:00	-651.080017089844	-5.684341886080802e-14	651.080017089844
2007-05-15-04:00	-705.890014648438	1.2434497875801753e-14	705.890014648438
2007-05-15-05:00	-823.039978027344	0.0	823.0399780273438
2007-05-15-06:00	-941.02001953125	9.947598300641403e-14	941.02001953125
2007-05-15-07:00	-1007.32000732422	-1.4210854715202004e-14	1007.3200073242201
2007-05-15-08:00	-1069.82995605469	4.263256414560601e-14	1069.82995605469
2007-05-15-09:00	-1103.03002929688	4.263256414560601e-14	1103.0300292968798
2007-05-15-10:00	-1121.83996582031	8.526512829121202e-14	1121.83996582031
2007-05-15-11:00	-1136.22998046875	5.861977570020827e-14	1136.22998046875
2007-05-15-12:00	-1139.85998535156	9.947598300641403e-14	1139.85998535156
2007-05-15-13:00	-1135.69995117188	5.684341886080802e-14	1135.6999511718798
2007-05-15-14:00	-1132.44995117188	-1.4210854715202004e-14	1132.44995117188
2007-05-15-15:00	-1126.46997070312	1.8474111129762605e-13	1126.46997070312
2007-05-15-16:00	-1110.61999511719	1.7053025658242404e-13	1110.61999511719
2007-05-15-17:00	-1094.17004394531	-3.019806626980426e-14	1094.17004394531
2007-05-15-18:00	-1099.05004882812	1.7053025658242404e-13	1099.05004882812
2007-05-15-19:00	-1119.14001464844	1.7763568394002505e-15	1119.14001464844
2007-05-15-20:00	-1055.7099609375	1.4210854715202004e-13	1055.7099609375
2007-05-15-21:00	-964.52001953125	-2.842170943040401e-14	964.5200195312498
2007-05-15-22:00	-843.450012207031	1.5631940186722204e-13	843.450012207031
2007-05-15-23:00	-739.159973144531	4.263256414560601e-14	739.159973144531
2007-05-30-00:00	-716.440002441406	2.6645352591003757e-14	716.440002441406
2007-05-30-01:00	-682.460021972656	7.105427357601002e-15	682.460021972656
2007-05-30-02:00	-666.450012207031	-7.105427357601002e-14	666.450012207031
2007-05-30-03:00	-673.369995117188	-5.684341886080802e-14	673.369995117188
2007-05-30-04:00	-728.380004882812	0.0	728.380004882812
2007-05-30-05:00	-840.010009765625	-3.552713678800501e-14	840.010009765625
2007-05-30-06:00	-959.5	-9.947598300641403e-14	959.5
2007-05-30-07:00	-1035.94995117188	8.171241461241152e-14	1035.9499511718798
2007-05-30-08:00	-1097.43005371094	5.684341886080802e-14	1097.4300537109398
2007-05-30-09:00	-1133.5	2.5579538487363607e-13	1133.4999999999998
2007-05-30-10:00	-1159.68005371094	1.1368683772161603e-13	1159.68005371094
2007-05-30-11:00	-1170.7099609375	1.0658141036401503e-14	1170.7099609375
2007-05-30-12:00	-1168.46997070312	1.1368683772161603e-13	1168.46997070312
2007-05-30-13:00	-1176.73999023438	1.1013412404281553e-13	1176.7399902343798
2007-05-30-14:00	-1187.91003417969	2.8421709430404007e-13	1187.9100341796898
2007-05-30-15:00	-1185.82995605469	-1.5631940186722204e-13	1185.82995605469
2007-05-30-16:00	-1169.91003417969	-1.7053025658242404e-13	1169.91003417969
2007-05-30-17:00	-1149.43005371094	-4.973799150320701e-14	1149.43005371094
2007-05-30-18:00	-1131.71997070312	5.3290705182007514e-14	1131.7199707031198
2007-05-30-19:00	-1160.38000488281	3.126388037344441e-13	1160.3800048828098
2007-05-30-20:00	-1108.73999023438	2.3447910280083306e-13	1108.7399902343798
2007-05-30-21:00	-1016.33001708984	-5.684341886080802e-14	1016.3300170898401
2007-05-30-22:00	-896.75	-1.4210854715202004e-14	896.75
2007-05-30-23:00	-793.419982910156	9.237055564881302e-14	793.419982910156
2007-06-05-00:00	-727.590026855469	3.019806626980426e-14	727.590026855469
2007-06-05-01:00	-692.280029296875	5.684341886080802e-14	692.280029296875
2007-06-05-02:00	-697.320007324219	-4.618527782440651e-14	697.320007324219
2007-06-05-03:00	-708.429992675781	6.394884621840902e-14	708.429992675781
2007-06-05-04:00	-764.47998046875	2.4868995751603507e-14	764.47998046875
2007-06-05-05:00	-875.849975585938	0.0	875.849975585938
2007-06-05-06:00	-1000.59997558594	-9.592326932761353e-14	1000.59997558594
2007-06-05-07:00	-1077.31994628906	-4.263256414560601e-14	1077.31994628906
2007-06-05-08:00	-1143.73999023438	5.684341886080802e-14	1143.73999023438
2007-06-05-09:00	-1180.18994140625	2.2737367544323206e-13	1180.1899414062498
2007-06-05-10:00	-1200.89001464844	-1.4210854715202004e-14	1200.89001464844
2007-06-05-11:00	-1211.11999511719	5.044853423896711e-13	1211.1199951171898
2007-06-05-12:00	-1222.57995605469	2.1316282072803006e-13	1222.5799560546898
2007-06-05-13:00	-1223.7900390625	2.8421709430404007e-13	1223.7900390624998
2007-06-05-14:00	-1230.11999511719	5.258016244624741e-13	1230.1199951171898
2007-06-05-15:00	-1221.40002441406	3.694822225952521e-13	1221.4000244140598
2007-06-05-16:00	-1205.94995117188	2.6645352591003757e-13	1205.9499511718798
2007-06-05-17:00	-1191.81005859375	1.5631940186722204e-13	1191.81005859375
2007-06-05-18:00	-1160.08996582031	2.2737367544323206e-13	1160.08996582031
2007-06-05-19:00	-1182.05004882812	-2.5579538487363607e-13	1182.05004882812
2007-06-05-20:00	-1128.64001464844	-1.9895196601282805e-13	1128.64001464844
2007-06-05-21:00	-1033.73999023438	7.815970093361102e-14	1033.73999023438
2007-06-05-22:00	-918.599975585938	2.842170943040401e-14	918.599975585938
2007-06-05-23:00	-812.169982910156	-5.684341886080802e-14	812.169982910156
2007-07-19-00:00	-773.739990234375	3.019806626980426e-14	773.739990234375
2007-07-19-01:00	-735.299987792969	-2.6645352591003757e-14	735.299987792969
2007-07-19-02:00	-715.739990234375	4.263256414560601e-14	715.739990234375
2007-07-19-03:00	-722.219970703125	5.684341886080802e-14	722.219970703125
2007-07-19-04:00	-768.789978027344	-4.263256414560601e-14	768.789978027344
2007-07-19-05:00	-868.580017089844	9.947598300641403e-14	868.580017089844
2007-07-19-06:00	-969.760009765625	1.7763568394002505e-14	969.760009765625
2007-07-19-07:00	-1050.33996582031	5.684341886080802e-14	1050.3399658203098
2007-07-19-08:00	-1123.83996582031	-1.1368683772161603e-13	1123.83996582031
2007-07-19-09:00	-1175.09997558594	-5.684341886080802e-14	1175.0999755859398
2007-07-19-10:00	-1201.0	3.019806626980426e-14	1201.0
2007-07-19-11:00	-1208.77001953125	2.842170943040401e-14	1208.77001953125
2007-07-19-12:00	-1221.81005859375	1.9895196601282805e-13	1221.8100585937498
2007-07-19-13:00	-1222.2900390625	1.4210854715202004e-13	1222.2900390624998
2007-07-19-14:00	-1225.71997070312	2.984279490192421e-13	1225.7199707031198
2007-07-19-15:00	-1224.58996582031	2.842170943040401e-14	1224.5899658203098
2007-07-19-16:00	-1203.46997070312	1.8474111129762605e-13	1203.46997070312
2007-07-19-17:00	-1182.21997070312	7.815970093361102e-14	1182.21997070312
2007-07-19-18:00	-1150.43994140625	1.1368683772161603e-13	1150.4399414062498
2007-07-19-19:00	-1174.34997558594	2.5579538487363607e-13	1174.3499755859398
2007-07-19-20:00	-1126.73999023438	1.865174681370263e-13	1126.73999023438
2007-07-19-21:00	-1041.48999023438	-5.684341886080802e-14	1041.48999023438
2007-07-19-22:00	-932.070007324219	-5.5067062021407764e-14	932.070007324219
2007-07-19-23:00	-831.77001953125	0.0	831.7700195312498
2007-08-06-00:00	-738.919982910156	5.3290705182007514e-14	738.919982910156
2007-08-06-01:00	-701.210021972656	2.1316282072803006e-14	701.210021972656
2007-08-06-02:00	-692.090026855469	5.684341886080802e-14	692.090026855469
2007-08-06-03:00	-700.460021972656	1.0658141036401503e-13	700.460021972656
2007-08-06-04:00	-760.010009765625	4.263256414560601e-14	760.0100097656248
2007-08-06-05:00	-875.369995117188	1.2789769243681803e-13	875.3699951171877
2007-08-06-06:00	-994.570007324219	4.263256414560601e-14	994.5700073242188
2007-08-06-07:00	-1064.69995117188	2.8066438062523957e-13	1064.69995117188
2007-08-06-08:00	-1128.09997558594	-1.7053025658242404e-13	1128.09997558594
2007-08-06-09:00	-1173.75	-3.552713678800501e-14	1173.7499999999998
2007-08-06-10:00	-1197.43005371094	1.2789769243681803e-13	1197.43005371094
2007-08-06-11:00	-1212.06994628906	1.5987211554602254e-14	1212.06994628906
2007-08-06-12:00	-1218.31005859375	3.552713678800501e-13	1218.31005859375
2007-08-06-13:00	-1219.30004882812	3.197442310920451e-13	1219.3000488281198
2007-08-06-14:00	-1217.0	-1.4210854715202004e-14	1217.0
2007-08-06-15:00	-1210.06005859375	5.684341886080802e-14	1210.06005859375
2007-08-06-16:00	-1195.55004882812	5.684341886080802e-14	1195.55004882812
2007-08-06-17:00	-1179.27001953125	1.1368683772161603e-13	1179.2700195312498
2007-08-06-18:00	-1164.2099609375	5.684341886080802e-14	1164.2099609374998
2007-08-06-19:00	-1199.34997558594	1.4921397450962104e-13	1199.3499755859398
2007-08-06-20:00	-1135.81005859375	2.2382096176443156e-13	1135.8100585937498
2007-08-06-21:00	-1037.81994628906	-3.907985046680551e-14	1037.81994628906
2007-08-06-22:00	-912.700012207031	2.1316282072803006e-14	912.700012207031
2007-08-06-23:00	-811.47998046875	1.5631940186722204e-13	811.4799804687498
2007-08-30-00:00	-775.469970703125	1.5631940186722204e-13	775.469970703125
2007-08-30-01:00	-737.869995117188	1.1368683772161603e-13	737.869995117188
2007-08-30-02:00	-721.289978027344	-1.4033219031261979e-13	721.289978027344
2007-08-30-03:00	-725.679992675781	1.5631940186722204e-13	725.679992675781
2007-08-30-04:00	-779.280029296875	1.5276668818842154e-13	779.2800292968748
2007-08-30-05:00	-907.309997558594	9.947598300641403e-14	907.309997558594
2007-08-30-06:00	-1010.57000732422	8.526512829121202e-14	1010.5700073242199
2007-08-30-07:00	-1072.47998046875	3.730349362740526e-13	1072.4799804687498
2007-08-30-08:00	-1148.06005859375	1.1013412404281553e-13	1148.06005859375
2007-08-30-09:00	-1194.25	4.263256414560601e-14	1194.25
2007-08-30-10:00	-1219.42004394531	1.1368683772161603e-13	1219.4200439453098
2007-08-30-11:00	-1230.30004882812	-1.1368683772161603e-13	1230.3000488281198
2007-08-30-12:00	-1241.4599609375	3.268496584496461e-13	1241.4599609374998
2007-08-30-13:00	-1239.72998046875	1.2789769243681803e-13	1239.7299804687498
2007-08-30-14:00	-1248.90002441406	1.7053025658242404e-13	1248.9000244140598
2007-08-30-15:00	-1241.9599609375	1.8474111129762605e-13	1241.9599609374998
2007-08-30-16:00	-1214.7099609375	-1.1368683772161603e-13	1214.7099609375
2007-08-30-17:00	-1200.39001464844	-1.4033219031261979e-13	1200.39001464844
2007-08-30-18:00	-1208.65002441406	3.268496584496461e-13	1208.6500244140598
2007-08-30-19:00	-1215.91003417969	1.2789769243681803e-13	1215.9100341796898
2007-08-30-20:00	-1148.73999023438	-3.268496584496461e-13	1148.73999023438
2007-08-30-21:00	-1046.91003417969	8.526512829121202e-14	1046.9100341796898
2007-08-30-22:00	-927.150024414062	-4.263256414560601e-14	927.150024414062
2007-08-30-23:00	-828.169982910156	-4.618527782440651e-14	828.1699829101558
2007-09-03-00:00	-747.5	3.552713678800501e-15	747.4999999999998
2007-09-03-01:00	-709.869995117188	1.3500311979441904e-13	709.869995117188
2007-09-03-02:00	-690.760009765625	5.684341886080802e-14	690.760009765625
2007-09-03-03:00	-687.880004882812	1.5987211554602254e-14	687.880004882812
2007-09-03-04:00	-706.239990234375	8.526512829121202e-14	706.239990234375
2007-09-03-05:00	-747.710021972656	1.4210854715202004e-14	747.710021972656
2007-09-03-06:00	-797.97998046875	2.842170943040401e-14	797.97998046875
2007-09-03-07:00	-890.940002441406	-2.842170943040401e-14	890.940002441406
2007-09-03-08:00	-984.469970703125	8.526512829121202e-14	984.4699707031248
2007-09-03-09:00	-1046.86999511719	1.1368683772161603e-13	1046.8699951171898
2007-09-03-10:00	-1079.2900390625	2.2737367544323206e-13	1079.2900390624998
2007-09-03-11:00	-1089.65002441406	3.126388037344441e-13	1089.6500244140598
2007-09-03-12:00	-1086.7900390625	9.947598300641403e-14	1086.7900390624998
2007-09-03-13:00	-1091.81005859375	8.526512829121202e-14	1091.8100585937498
2007-09-03-14:00	-1093.48999023438	9.947598300641403e-14	1093.4899902343798
2007-09-03-15:00	-1102.56994628906	2.007283228522283e-13	1102.5699462890598
2007-09-03-16:00	-1112.97998046875	1.4210854715202004e-14	1112.97998046875
2007-09-03-17:00	-1114.71997070312	1.0125233984581428e-13	1114.71997070312
2007-09-03-18:00	-1143.85998535156	-7.815970093361102e-14	1143.85998535156
2007-09-03-19:00	-1157.05004882812	8.526512829121202e-14	1157.0500488281198
2007-09-03-20:00	-1100.5	2.2026824808563106e-13	1100.4999999999998
2007-09-03-21:00	-1012.67999267578	2.2737367544323206e-13	1012.6799926757799
2007-09-03-22:00	-901.570007324219	5.3290705182007514e-14	901.570007324219
2007-09-03-23:00	-803.989990234375	2.4868995751603507e-14	803.989990234375
2007-09-07-00:00	-755.650024414062	2.1316282072803006e-13	755.650024414062
2007-09-07-01:00	-718.75	5.684341886080802e-14	718.75
2007-09-07-02:00	-700.830017089844	-2.6645352591003757e-14	700.830017089844
2007-09-07-03:00	-704.659973144531	5.684341886080802e-14	704.6599731445308
2007-09-07-04:00	-758.929992675781	5.684341886080802e-14	758.929992675781
2007-09-07-05:00	-877.419982910156	5.684341886080802e-14	877.419982910156
2007-09-07-06:00	-983.039978027344	7.815970093361102e-14	983.0399780273438
2007-09-07-07:00	-1059.69995117188	1.8474111129762605e-13	1059.6999511718798
2007-09-07-08:00	-1130.35998535156	-4.796163466380676e-14	1130.35998535156
2007-09-07-09:00	-1178.30004882812	1.1368683772161603e-13	1178.3000488281198
2007-09-07-10:00	-1207.14001464844	1.5631940186722204e-13	1207.1400146484398
2007-09-07-11:00	-1222.82995605469	0.0	1222.8299560546898
2007-09-07-12:00	-1233.56005859375	-1.7763568394002505e-14	1233.5600585937498
2007-09-07-13:00	-1237.76000976562	1.7053025658242404e-13	1237.7600097656198
2007-09-07-14:00	-1246.47998046875	1.1368683772161603e-13	1246.4799804687498
2007-09-07-15:00	-1240.93994140625	3.126388037344441e-13	1240.9399414062498
2007-09-07-16:00	-1214.90002441406	1.7053025658242404e-13	1214.90002441406
2007-09-07-17:00	-1184.18994140625	-5.5067062021407764e-14	1184.18994140625
2007-09-07-18:00	-1201.53002929688	5.684341886080802e-14	1201.53002929688
2007-09-07-19:00	-1169.76000976562	5.684341886080802e-14	1169.76000976562
2007-09-07-20:00	-1115.44995117188	9.947598300641403e-14	1115.4499511718798
2007-09-07-21:00	-1040.61999511719	1.3855583347321954e-13	1040.61999511719
2007-09-07-22:00	-946.909973144531	-5.684341886080802e-14	946.909973144531
2007-09-07-23:00	-853.489990234375	9.237055564881302e-14	853.489990234375
2007-10-13-00:00	-753.590026855469	-3.552713678800501e-14	753.5900268554688
2007-10-13-01:00	-719.119995117188	7.283063041541027e-14	719.119995117188
2007-10-13-02:00	-699.27001953125	-9.237055564881302e-14	699.27001953125
2007-10-13-03:00	-694.489990234375	0.0	694.4899902343748
2007-10-13-04:00	-716.25	7.105427357601002e-14	716.25
2007-10-13-05:00	-767.97998046875	4.973799150320701e-14	767.9799804687498
2007-10-13-06:00	-840.200012207031	1.4210854715202004e-14	840.200012207031
2007-10-13-07:00	-935.710021972656	9.947598300641403e-14	935.7100219726558
2007-10-13-08:00	-1019.14001464844	1.7053025658242404e-13	1019.1400146484398
2007-10-13-09:00	-1069.68994140625	1.9895196601282805e-13	1069.68994140625
2007-10-13-10:00	-1097.07995605469	2.948752353404416e-13	1097.0799560546898
2007-10-13-11:00	-1094.41003417969	3.019806626980426e-14	1094.41003417969
2007-10-13-12:00	-1090.11999511719	3.979039320256561e-13	1090.1199951171898
2007-10-13-13:00	-1079.10998535156	2.2737367544323206e-13	1079.1099853515598
2007-10-13-14:00	-1069.57995605469	2.2737367544323206e-13	1069.5799560546898
2007-10-13-15:00	-1069.98999023438	1.4210854715202004e-13	1069.98999023438
2007-10-13-16:00	-1067.85998535156	1.1368683772161603e-13	1067.85998535156
2007-10-13-17:00	-1073.18994140625	1.4210854715202004e-13	1073.1899414062498
2007-10-13-18:00	-1127.93994140625	2.2737367544323206e-13	1127.9399414062498
2007-10-13-19:00	-1083.69995117188	2.7000623958883807e-13	1083.6999511718798
2007-10-13-20:00	-1038.94995117188	1.7763568394002505e-15	1038.94995117188
2007-10-13-21:00	-976.219970703125	1.4210854715202004e-14	976.219970703125
2007-10-13-22:00	-898.419982910156	-4.263256414560601e-14	898.419982910156
2007-10-13-23:00	-809.299987792969	1.2789769243681803e-13	809.2999877929688
2007-10-22-00:00	-719.989990234375	3.552713678800501e-14	719.989990234375
2007-10-22-01:00	-691.049987792969	-2.6645352591003757e-14	691.049987792969
2007-10-22-02:00	-673.169982910156	1.5987211554602254e-14	673.169982910156
2007-10-22-03:00	-680.549987792969	-3.552713678800501e-15	680.549987792969
2007-10-22-04:00	-739.780029296875	-2.842170943040401e-14	739.780029296875
2007-10-22-05:00	-857.25	4.263256414560601e-14	857.25
2007-10-22-06:00	-959.330017089844	-1.3500311979441904e-13	959.330017089844
2007-10-22-07:00	-1029.78002929688	1.1368683772161603e-13	1029.7800292968798
2007-10-22-08:00	-1109.23999023438	7.105427357601002e-14	1109.23999023438
2007-10-22-09:00	-1152.82995605469	2.2737367544323206e-13	1152.82995605469
2007-10-22-10:00	-1180.46997070312	-5.684341886080802e-14	1180.4699707031198
2007-10-22-11:00	-1204.47998046875	3.730349362740526e-14	1204.4799804687498
2007-10-22-12:00	-1210.7900390625	1.1368683772161603e-13	1210.7900390624998
2007-10-22-13:00	-1209.61999511719	1.1013412404281553e-13	1209.6199951171898
2007-10-22-14:00	-1212.78002929688	3.0020430585864233e-13	1212.7800292968798
2007-10-22-15:00	-1202.15002441406	2.1316282072803006e-13	1202.1500244140598
2007-10-22-16:00	-1185.30004882812	-1.4210854715202004e-14	1185.3000488281198
2007-10-22-17:00	-1192.22998046875	-2.2737367544323206e-13	1192.22998046875
2007-10-22-18:00	-1234.21997070312	1.2789769243681803e-13	1234.21997070312
2007-10-22-19:00	-1174.18994140625	-5.684341886080802e-14	1174.18994140625
2007-10-22-20:00	-1102.21997070312	-4.973799150320701e-14	1102.21997070312
2007-10-22-21:00	-1001.54998779297	-1.7053025658242404e-13	1001.5499877929701
