timepoint_label	Oahu_Kahe_K1	Oahu_Kahe_K3	Oahu_Kahe_K2	Oahu_Kahe_K5	Oahu_Kahe_K4	Oahu_Kahe_K6	Oahu_Waiau_W5	Oahu_Waiau_W7_W8	Oahu_Honolulu_H9	Oahu_Honolulu_H8	Oahu_Tesoro_GEN1	Oahu_Waiau_W10_W9	Oahu_HPower_GEN1	Oahu_Waiau_W4	Oahu_Chevron_GEN1_GEN2_GEN3	Oahu_Kalaeloa_CC1_CC2	Oahu_Waiau_W6	Oahu_Waiau_W3	Oahu_AES_GEN1
2007-01-30-22:00	0.0	78.81599999999999	0.0	0.0	81.18236979720443	0.0	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-01-30-23:00	0.0	0.0	0.0	0.0	81.12439176986135	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	0.0	178.2
2007-02-17-00:00	0.0	76.6264161839234	0.0	0.0	83.712	0.0	49.824	0.0	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-01:00	72.17438932845448	0.0	0.0	0.0	0.0	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-02-17-02:00	0.0	0.0	0.0	0.0	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	48.372411301111455	0.0	178.2
2007-02-17-03:00	0.0	0.0	0.0	0.0	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	46.83237223861137	0.0	178.2
2007-02-17-04:00	0.0	0.0	0.0	0.0	0.0	0.0	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	43.09642594954845	45.312	178.2
2007-02-17-05:00	73.5723917698614	0.0	0.0	0.0	0.0	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-02-17-06:00	73.50642594954839	0.0	74.97599999999998	0.0	0.0	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.79200000000001	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-02-17-07:00	74.784	0.0	71.27636979720442	0.0	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-08:00	69.95238688704835	0.0	74.97599999999998	0.0	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-09:00	74.784	78.81599999999999	0.0	120.51041862533332	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-10:00	0.0	78.81599999999999	0.0	122.91036247298346	83.712	123.55199999999998	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	0.0	178.2
2007-02-17-11:00	74.784	0.0	0.0	122.6744161839233	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-12:00	74.784	78.81599999999999	74.4424259495534	0.0	83.712	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-13:00	0.0	0.0	0.0	118.84839665267353	0.0	123.55199999999998	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-14:00	73.0124113011113	78.81599999999999	0.0	0.0	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-15:00	74.784	78.81599999999999	0.0	0.0	82.4203917698615	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-16:00	0.0	0.0	0.0	121.11841618392337	0.0	123.55199999999998	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-17:00	0.0	0.0	0.0	122.97599999999998	83.712	122.72040397689348	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-18:00	74.784	0.0	74.97599999999998	121.12037712142349	0.0	123.55199999999998	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-02-17-19:00	74.784	78.81599999999999	71.84041862533348	0.0	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-20:00	74.784	0.0	74.97599999999998	117.55442350814242	0.0	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-21:00	0.0	78.81599999999999	0.0	0.0	80.78440885970447	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-22:00	0.0	78.81599999999999	74.93236979720444	0.0	0.0	0.0	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-02-17-23:00	0.0	0.0	0.0	0.0	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	47.01841130111134	45.312	178.2
2007-03-12-00:00	0.0	0.0	0.0	0.0	0.0	0.0	49.824	148.60837468001733	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-01:00	0.0	0.0	0.0	0.0	0.0	0.0	46.462384445642385	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.79200000000001	7.217375607600529	151.16050194063928	49.72800000000001	45.312000000000005	178.2
2007-03-12-02:00	0.0	0.0	0.0	0.0	0.0	0.0	49.13839421126744	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	0.0	178.2
2007-03-12-03:00	0.0	0.0	0.0	0.0	-1.1460726129339687e-13	0.0	49.82400000000001	68.53640641829854	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-04:00	0.0	78.2764064182984	0.0	0.0	0.0	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-05:00	74.784	0.0	0.0	0.0	83.68442350814239	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-03-12-06:00	74.784	77.25437223861142	0.0	0.0	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-07:00	74.784	0.0	0.0	119.74436247298351	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-08:00	0.0	78.81599999999999	0.0	122.93845036361326	83.712	123.55199999999998	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-09:00	74.784	78.81599999999999	74.97599999999998	122.97599999999998	0.0	117.5404113011134	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-03-12-10:00	74.784	78.81599999999999	74.97599999999998	120.6043478245533	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-11:00	74.784	0.0	74.97599999999998	122.97599999999998	0.0	120.7343429417333	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-12:00	74.784	0.0	0.0	122.84238688705351	83.712	123.55199999999998	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-13:00	74.784	78.81599999999999	0.0	121.96836735579335	0.0	123.55199999999998	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-14:00	74.784	0.0	74.97599999999998	121.80836735579325	0.0	123.55199999999998	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-15:00	74.784	78.81599999999999	74.97599999999998	122.94240153548328	0.0	123.55199999999998	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	0.0	178.2
2007-03-12-16:00	74.784	78.81599999999999	74.97599999999998	116.71441130111334	0.0	123.55199999999998	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-03-12-17:00	74.784	78.81599999999999	74.97599999999998	122.85434782455353	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-18:00	74.784	78.81599999999999	74.97599999999998	120.84442594955321	0.0	123.55199999999998	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-19:00	74.784	78.81599999999999	0.0	122.97599999999998	0.0	123.07439665267334	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-20:00	0.0	78.81599999999999	0.0	121.27841618392328	83.712	123.55199999999998	49.82400000000001	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-21:00	-9.432343437123882e-10	78.81599999999999	0.0	0.0	83.712	123.38440886043827	49.82400000020948	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	0.0	178.2
2007-03-12-22:00	0.0	0.0	0.0	117.2304137425174	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-03-12-23:00	74.71039909407942	0.0	0.0	0.0	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	0.0	0.0	178.2
2007-04-09-00:00	0.0	0.0	0.0	0.0	0.0	0.0	49.824	68.12637223861138	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-01:00	0.0	0.0	0.0	0.0	83.68837223861138	0.0	49.824	0.0	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	0.0	178.2
2007-04-09-02:00	0.0	0.0	0.0	0.0	0.0	0.0	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	48.02837956282947	45.312	178.2
2007-04-09-03:00	0.0	78.65637223861143	0.0	0.0	0.0	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	0.0	0.0	178.2
2007-04-09-04:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13042594954834	0.0	0.0	15.639725799086765	0.0	57.6	45.79200000000001	7.217375607600529	151.16050194063928	49.72800000000001	45.312	178.2
2007-04-09-05:00	70.46039421126737	0.0	0.0	0.0	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-06:00	74.784	78.81599999999999	0.0	0.0	80.63237468001746	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-07:00	0.0	78.81599999999999	0.0	122.35040153548546	0.0	123.55199999999998	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-08:00	74.784	78.81599999999999	74.97599999999998	122.90237223861325	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-04-09-09:00	0.0	78.81599999999999	0.0	122.88840153548348	83.712	123.55199999999998	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-10:00	0.0	78.81599999999999	0.0	122.97599999999998	83.712	123.08842106673337	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-11:00	74.784	78.81599999999999	74.97599999999998	122.97599999999998	0.0	120.75037223861348	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-04-09-12:00	74.784	78.81599999999999	74.97599999999998	121.61645036361337	83.712	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-13:00	74.784	78.81599999999999	74.97599999999998	121.65636727824362	83.712	7.777428237940036e-08	-3.603273015026949e-08	149.37599999999998	0.0	0.0	15.639725799086765	4.255033596396095e-12	57.6	45.79199999995604	7.217375607600529	151.16050194063928	49.7280000359093	45.31199999993849	178.2
2007-04-09-14:00	74.78400000000002	78.81599999999999	74.976	120.32634782455337	0.0	123.552	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	0.0	178.2
2007-04-09-15:00	74.784	78.81599999999999	74.97599999999998	122.97599999999998	0.0	121.9404357151732	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-04-09-16:00	74.784	78.81599999999999	0.0	121.77833805892355	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-17:00	74.784	78.81599999999999	74.97599999999998	120.91436247298341	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-18:00	74.784	0.0	74.97599999999998	122.97599999999998	0.0	119.25436247298344	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-19:00	74.784	0.0	74.97599999999998	118.88844548079352	0.0	123.55199999999998	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-20:00	0.0	0.0	0.0	122.97599999999998	83.712	120.18236735579322	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-21:00	74.784	0.0	74.97599999999998	0.0	0.0	123.38437956282948	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-22:00	70.47837712142345	0.0	74.97599999999998	0.0	0.0	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-09-23:00	0.0	0.0	0.0	0.0	0.0	0.0	49.824	148.32638444564236	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	45.1923868870484	45.312	178.2
2007-04-10-01:00	0.0	78.39240885970452	0.0	0.0	0.0	0.0	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	0.0	178.2
2007-04-10-02:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.28841862532943	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-04-10-03:00	0.0	0.0	0.0	0.0	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	46.61240153548549	0.0	178.2
2007-04-10-04:00	0.0	0.0	74.97599999999998	0.0	83.70242350814236	0.0	49.824	0.0	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	0.0	178.2
2007-04-10-05:00	74.784	0.0	70.73037468001739	0.0	0.0	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-06:00	0.0	0.0	0.0	122.47837468001732	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-07:00	0.0	78.81599999999999	0.0	122.97599999999998	0.0	120.96637956282942	49.824	74.68799999999999	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-08:00	74.784	0.0	74.97599999999998	0.0	83.712	123.54243571517345	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-09:00	74.784	0.0	74.97599999999998	118.12235759017334	0.0	123.55199999999998	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-10:00	74.784	78.81599999999999	74.97599999999998	122.97599999999998	83.712	122.07242594955339	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	0.0	0.0	178.2
2007-04-10-11:00	74.784	78.81599999999999	74.97599999999998	122.97599999999998	0.0	119.68042594955334	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	0.0	45.312	178.2
2007-04-10-12:00	74.784	78.81599999999999	74.97599999999998	122.2863722386135	83.712	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-13:00	74.784	78.81599999999999	74.97599999999998	119.50634294173338	83.712	0.0	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-14:00	74.784	78.81599999999999	74.97599999999998	122.97599999999998	0.0	119.69437712142339	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-15:00	74.784	78.81599999999999	0.0	0.0	83.712	123.45839176986341	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-16:00	74.784	78.81599999999999	74.97599999999998	119.26433805892319	0.0	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-17:00	74.784	0.0	74.97599999999998	119.98845524642327	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	45.312	178.2
2007-04-10-18:00	74.784	78.81599999999999	74.97599999999998	122.54439176986344	83.712	0.0	49.824	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	45.792	7.217375607600529	151.16050194063928	49.727999999999994	0.0	178.2
2007-04-10-19:00	74.784	78.81599999999999	74.97599999999998	119.25643571517325	83.712	123.55199999999998	0.0	149.37599999999998	0.0	0.0	15.639725799086765	0.0	57.6	0.0	7.217375607600529	151.16050194063928	0.0	0.0	178.2
