PROJECT	proj_dbid	proj_gen_tech	proj_load_zone	proj_connect_cost_per_mw	proj_capacity_limit_mw	proj_variable_om
Oahu_CentralPV_396_na	.	CentralPV	Oahu	21003.94087	65.20291823	.
Oahu_CentralPV_397_na	.	CentralPV	Oahu	21825.60095	49.36123195	.
Oahu_CentralPV_398_na	.	CentralPV	Oahu	22669.75208	24.8089039	.
Oahu_CentralPV_399_na	.	CentralPV	Oahu	23516.23399	25.5387686	.
Oahu_CentralPV_39_na	.	CentralPV	Oahu	35603.76084	88.62058268	.
Oahu_CentralPV_3_na	.	CentralPV	Oahu	35362.09909	16.85113749	.
Oahu_CentralPV_400_na	.	CentralPV	Oahu	24373.14311	28.25228695	.
Oahu_CentralPV_401_na	.	CentralPV	Oahu	25249.20049	23.32904202	.
Oahu_CentralPV_402_na	.	CentralPV	Oahu	26123.99824	0.524952	.
Oahu_CentralPV_403_na	.	CentralPV	Oahu	27006.40114	8.956787287	.
Oahu_CentralPV_404_na	.	CentralPV	Oahu	27905.71621	12.62379483	.
Oahu_CentralPV_405_na	.	CentralPV	Oahu	28801.31538	18.31884003	.
Oahu_CentralPV_406_na	.	CentralPV	Oahu	29702.5894	0.029404845	.
Oahu_CentralPV_407_na	.	CentralPV	Oahu	31530.47542	1.243833249	.
Oahu_CentralPV_408_na	.	CentralPV	Oahu	32446.02619	12.271725	.
Oahu_CentralPV_409_na	.	CentralPV	Oahu	33365.54593	4.25172708	.
Oahu_CentralPV_40_na	.	CentralPV	Oahu	36228.83951	15.68524284	.
Oahu_CentralPV_410_na	.	CentralPV	Oahu	34299.10771	24.51890474	.
Oahu_CentralPV_411_na	.	CentralPV	Oahu	35225.67625	29.14542942	.
Oahu_CentralPV_412_na	.	CentralPV	Oahu	36155.34632	19.41133923	.
Oahu_CentralPV_413_na	.	CentralPV	Oahu	37087.88476	17.08158618	.
Oahu_CentralPV_414_na	.	CentralPV	Oahu	12090.60304	27.05647723	.
Oahu_CentralPV_415_na	.	CentralPV	Oahu	11679.59749	9.349640619	.
Oahu_CentralPV_416_na	.	CentralPV	Oahu	11087.6432	10.39314371	.
Oahu_CentralPV_417_na	.	CentralPV	Oahu	10912.2378	5.837748989	.
Oahu_CentralPV_418_na	.	CentralPV	Oahu	10826.03408	13.47980602	.
Oahu_CentralPV_419_na	.	CentralPV	Oahu	11107.60686	6.273	.
Oahu_CentralPV_41_na	.	CentralPV	Oahu	26979.41714	0.37299546	.
Oahu_CentralPV_420_na	.	CentralPV	Oahu	11372.02965	0.49975416	.
Oahu_CentralPV_421_na	.	CentralPV	Oahu	11717.84776	45.02355561	.
Oahu_CentralPV_422_na	.	CentralPV	Oahu	12130.79499	74.18629172	.
Oahu_CentralPV_423_na	.	CentralPV	Oahu	12607.36188	21.25138701	.
Oahu_CentralPV_424_na	.	CentralPV	Oahu	13146.91694	0.12589596	.
Oahu_CentralPV_425_na	.	CentralPV	Oahu	14365.89091	0.03596166	.
Oahu_CentralPV_426_na	.	CentralPV	Oahu	15032.51516	41.47608965	.
Oahu_CentralPV_427_na	.	CentralPV	Oahu	15740.66156	28.51517202	.
Oahu_CentralPV_428_na	.	CentralPV	Oahu	16470.28555	0.04608221	.
Oahu_CentralPV_429_na	.	CentralPV	Oahu	18011.56247	0.16271748	.
Oahu_CentralPV_42_na	.	CentralPV	Oahu	27126.31373	42.18022636	.
Oahu_CentralPV_430_na	.	CentralPV	Oahu	18808.60671	21.62257165	.
Oahu_CentralPV_431_na	.	CentralPV	Oahu	19631.98389	14.97722169	.
Oahu_CentralPV_432_na	.	CentralPV	Oahu	20461.33784	25.6031938	.
Oahu_CentralPV_433_na	.	CentralPV	Oahu	21303.96982	3.211751114	.
Oahu_CentralPV_434_na	.	CentralPV	Oahu	22168.02682	23.73997622	.
Oahu_CentralPV_435_na	.	CentralPV	Oahu	23032.98689	33.98880838	.
Oahu_CentralPV_436_na	.	CentralPV	Oahu	23907.25421	18.56339588	.
Oahu_CentralPV_437_na	.	CentralPV	Oahu	24799.80486	7.29104841	.
Oahu_CentralPV_438_na	.	CentralPV	Oahu	26586.78008	10.66186579	.
Oahu_CentralPV_439_na	.	CentralPV	Oahu	27499.84879	3.723234525	.
Oahu_CentralPV_43_na	.	CentralPV	Oahu	27306.56516	51.50922388	.
Oahu_CentralPV_440_na	.	CentralPV	Oahu	28408.27266	0.16299225	.
Oahu_CentralPV_441_na	.	CentralPV	Oahu	33026.98063	2.102388705	.
Oahu_CentralPV_442_na	.	CentralPV	Oahu	33969.87099	7.678015425	.
Oahu_CentralPV_443_na	.	CentralPV	Oahu	34905.20237	11.61374332	.
Oahu_CentralPV_444_na	.	CentralPV	Oahu	35843.20713	15.12739809	.
Oahu_CentralPV_445_na	.	CentralPV	Oahu	36783.68083	47.66898046	.
Oahu_CentralPV_446_na	.	CentralPV	Oahu	37737.04404	2.931414411	.
Oahu_CentralPV_447_na	.	CentralPV	Oahu	11208.62656	36.8232903	.
Oahu_CentralPV_448_na	.	CentralPV	Oahu	10764.05378	30.1659924	.
Oahu_CentralPV_449_na	.	CentralPV	Oahu	10429.99864	0.421867486	.
Oahu_CentralPV_44_na	.	CentralPV	Oahu	27520.92249	25.58109096	.
Oahu_CentralPV_450_na	.	CentralPV	Oahu	10806.06529	57.93809345	.
Oahu_CentralPV_451_na	.	CentralPV	Oahu	11252.57959	30.36524795	.
Oahu_CentralPV_452_na	.	CentralPV	Oahu	11764.82929	27.92534866	.
Oahu_CentralPV_453_na	.	CentralPV	Oahu	12341.32707	1.021924804	.
Oahu_CentralPV_454_na	.	CentralPV	Oahu	14333.4339	19.88005858	.
Oahu_CentralPV_455_na	.	CentralPV	Oahu	15074.50026	8.995679471	.
Oahu_CentralPV_456_na	.	CentralPV	Oahu	15834.8901	22.17707982	.
Oahu_CentralPV_457_na	.	CentralPV	Oahu	17432.51174	2.41354197	.
Oahu_CentralPV_458_na	.	CentralPV	Oahu	18254.89229	18.89935033	.
Oahu_CentralPV_459_na	.	CentralPV	Oahu	19102.18681	18.52124153	.
Oahu_CentralPV_45_na	.	CentralPV	Oahu	27771.56484	32.13943208	.
Oahu_CentralPV_460_na	.	CentralPV	Oahu	19953.60693	38.82798283	.
Oahu_CentralPV_461_na	.	CentralPV	Oahu	20816.83339	31.53051875	.
Oahu_CentralPV_462_na	.	CentralPV	Oahu	21700.32708	32.11364584	.
Oahu_CentralPV_463_na	.	CentralPV	Oahu	22583.23752	15.55429223	.
Oahu_CentralPV_464_na	.	CentralPV	Oahu	23474.29	10.9065016	.
Oahu_CentralPV_465_na	.	CentralPV	Oahu	24382.72307	0.288	.
Oahu_CentralPV_466_na	.	CentralPV	Oahu	26198.21512	0.486	.
Oahu_CentralPV_467_na	.	CentralPV	Oahu	34610.33636	8.21698839	.
Oahu_CentralPV_468_na	.	CentralPV	Oahu	35556.14086	19.15349859	.
Oahu_CentralPV_469_na	.	CentralPV	Oahu	36504.03075	48.5550155	.
Oahu_CentralPV_46_na	.	CentralPV	Oahu	28052.03119	46.25911636	.
Oahu_CentralPV_470_na	.	CentralPV	Oahu	37464.5303	9.873713019	.
Oahu_CentralPV_471_na	.	CentralPV	Oahu	10893.88886	4.088778025	.
Oahu_CentralPV_472_na	.	CentralPV	Oahu	10347.26962	61.22661872	.
Oahu_CentralPV_473_na	.	CentralPV	Oahu	9864.007327	12.63289802	.
Oahu_CentralPV_474_na	.	CentralPV	Oahu	8843.039576	10.37947104	.
Oahu_CentralPV_475_na	.	CentralPV	Oahu	9180.475365	0.01691415	.
Oahu_CentralPV_476_na	.	CentralPV	Oahu	9498.823768	1.179304349	.
Oahu_CentralPV_477_na	.	CentralPV	Oahu	9910.347388	18.93966101	.
Oahu_CentralPV_478_na	.	CentralPV	Oahu	10395.46223	6.334354323	.
Oahu_CentralPV_479_na	.	CentralPV	Oahu	10947.94275	64.22218808	.
Oahu_CentralPV_47_na	.	CentralPV	Oahu	28367.6389	78.7359601	.
Oahu_CentralPV_480_na	.	CentralPV	Oahu	11565.28293	61.55753185	.
Oahu_CentralPV_481_na	.	CentralPV	Oahu	12225.04586	12.00012063	.
Oahu_CentralPV_482_na	.	CentralPV	Oahu	12934.37691	5.480166465	.
Oahu_CentralPV_483_na	.	CentralPV	Oahu	13671.07416	8.7916527	.
Oahu_CentralPV_484_na	.	CentralPV	Oahu	14446.19999	0.04738869	.
Oahu_CentralPV_485_na	.	CentralPV	Oahu	15238.01391	17.14154247	.
Oahu_CentralPV_486_na	.	CentralPV	Oahu	16051.25074	0.03691521	.
Oahu_CentralPV_487_na	.	CentralPV	Oahu	18610.52642	0.009	.
Oahu_CentralPV_488_na	.	CentralPV	Oahu	19483.47495	19.47393842	.
Oahu_CentralPV_489_na	.	CentralPV	Oahu	20366.66733	22.72958414	.
Oahu_CentralPV_48_na	.	CentralPV	Oahu	28710.33906	26.30318437	.
Oahu_CentralPV_490_na	.	CentralPV	Oahu	21268.89794	9.737885332	.
Oahu_CentralPV_491_na	.	CentralPV	Oahu	22169.02504	12.00468419	.
Oahu_CentralPV_492_na	.	CentralPV	Oahu	23076.10411	3.586626162	.
Oahu_CentralPV_493_na	.	CentralPV	Oahu	33390.58606	0.072	.
Oahu_CentralPV_494_na	.	CentralPV	Oahu	34341.73807	8.072666283	.
Oahu_CentralPV_495_na	.	CentralPV	Oahu	35294.75951	32.80958518	.
Oahu_CentralPV_496_na	.	CentralPV	Oahu	36249.503	40.96035274	.
Oahu_CentralPV_497_na	.	CentralPV	Oahu	37216.58995	19.97423815	.
Oahu_CentralPV_498_na	.	CentralPV	Oahu	10103.98881	9.457903622	.
Oahu_CentralPV_499_na	.	CentralPV	Oahu	9512.136146	51.54641196	.
Oahu_CentralPV_49_na	.	CentralPV	Oahu	29086.73101	0.036	.
Oahu_CentralPV_4_na	.	CentralPV	Oahu	35750.81838	43.11531518	.
Oahu_CentralPV_500_na	.	CentralPV	Oahu	8984.117791	9.723989098	.
Oahu_CentralPV_501_na	.	CentralPV	Oahu	7849.844704	7.02652896	.
Oahu_CentralPV_502_na	.	CentralPV	Oahu	7978.94072	13.88957625	.
Oahu_CentralPV_503_na	.	CentralPV	Oahu	8228.236356	58.11313779	.
Oahu_CentralPV_504_na	.	CentralPV	Oahu	8582.040396	32.85752504	.
Oahu_CentralPV_505_na	.	CentralPV	Oahu	9035.473723	13.30612181	.
Oahu_CentralPV_506_na	.	CentralPV	Oahu	9565.117066	40.48061589	.
Oahu_CentralPV_507_na	.	CentralPV	Oahu	10162.88911	33.77070343	.
Oahu_CentralPV_508_na	.	CentralPV	Oahu	10825.14138	15.86223656	.
Oahu_CentralPV_509_na	.	CentralPV	Oahu	11527.38949	51.47193366	.
Oahu_CentralPV_50_na	.	CentralPV	Oahu	33592.38796	0.03032973	.
Oahu_CentralPV_510_na	.	CentralPV	Oahu	12277.13856	19.10298002	.
Oahu_CentralPV_511_na	.	CentralPV	Oahu	13051.02872	5.862635235	.
Oahu_CentralPV_512_na	.	CentralPV	Oahu	13860.91086	0.259038405	.
Oahu_CentralPV_513_na	.	CentralPV	Oahu	14684.35531	0.783	.
Oahu_CentralPV_514_na	.	CentralPV	Oahu	19053.72564	14.81794756	.
Oahu_CentralPV_515_na	.	CentralPV	Oahu	19955.97411	15.21330397	.
Oahu_CentralPV_516_na	.	CentralPV	Oahu	33141.92244	5.848942427	.
Oahu_CentralPV_517_na	.	CentralPV	Oahu	34100.02844	5.810241096	.
Oahu_CentralPV_518_na	.	CentralPV	Oahu	35059.63776	11.75684697	.
Oahu_CentralPV_519_na	.	CentralPV	Oahu	36020.63033	28.58763726	.
Oahu_CentralPV_51_na	.	CentralPV	Oahu	34197.20518	60.60265777	.
Oahu_CentralPV_520_na	.	CentralPV	Oahu	36993.71728	31.96664046	.
Oahu_CentralPV_521_na	.	CentralPV	Oahu	37957.17665	0.036	.
Oahu_CentralPV_522_na	.	CentralPV	Oahu	6857.268649	3.58595208	.
Oahu_CentralPV_523_na	.	CentralPV	Oahu	7004.745152	23.97360683	.
Oahu_CentralPV_524_na	.	CentralPV	Oahu	7287.505525	27.33333699	.
Oahu_CentralPV_525_na	.	CentralPV	Oahu	7684.801857	17.11117212	.
Oahu_CentralPV_526_na	.	CentralPV	Oahu	8188.129345	1.992844747	.
Oahu_CentralPV_527_na	.	CentralPV	Oahu	9417.633287	0.671853757	.
Oahu_CentralPV_528_na	.	CentralPV	Oahu	10128.77676	46.59890658	.
Oahu_CentralPV_529_na	.	CentralPV	Oahu	10876.12372	18.40241567	.
Oahu_CentralPV_52_na	.	CentralPV	Oahu	34826.48186	89.08251104	.
Oahu_CentralPV_530_na	.	CentralPV	Oahu	11667.83749	38.76098889	.
Oahu_CentralPV_531_na	.	CentralPV	Oahu	12479.60688	17.91140296	.
Oahu_CentralPV_532_na	.	CentralPV	Oahu	13324.3026	2.340531198	.
Oahu_CentralPV_533_na	.	CentralPV	Oahu	14178.97839	7.716490044	.
Oahu_CentralPV_534_na	.	CentralPV	Oahu	32921.42643	5.238673269	.
Oahu_CentralPV_535_na	.	CentralPV	Oahu	33885.78308	18.05830176	.
Oahu_CentralPV_536_na	.	CentralPV	Oahu	34851.3073	53.47663819	.
Oahu_CentralPV_537_na	.	CentralPV	Oahu	35817.90476	36.36850715	.
Oahu_CentralPV_538_na	.	CentralPV	Oahu	36796.36801	10.33967721	.
Oahu_CentralPV_539_na	.	CentralPV	Oahu	37764.87682	6.607824435	.
Oahu_CentralPV_53_na	.	CentralPV	Oahu	35465.31129	11.36497489	.
Oahu_CentralPV_540_na	.	CentralPV	Oahu	6037.43887	0.716447116	.
Oahu_CentralPV_541_na	.	CentralPV	Oahu	6363.390035	4.024547141	.
Oahu_CentralPV_542_na	.	CentralPV	Oahu	7377.806638	6.97414095	.
Oahu_CentralPV_543_na	.	CentralPV	Oahu	8017.818263	45.28880783	.
Oahu_CentralPV_544_na	.	CentralPV	Oahu	8722.383318	8.586443536	.
Oahu_CentralPV_545_na	.	CentralPV	Oahu	9485.835882	26.94672971	.
Oahu_CentralPV_546_na	.	CentralPV	Oahu	10280.0699	18.8245773	.
Oahu_CentralPV_547_na	.	CentralPV	Oahu	11114.36109	14.87891399	.
Oahu_CentralPV_548_na	.	CentralPV	Oahu	11963.77848	5.446296045	.
Oahu_CentralPV_549_na	.	CentralPV	Oahu	12842.47948	1.015357575	.
Oahu_CentralPV_54_na	.	CentralPV	Oahu	25879.05787	3.560373879	.
Oahu_CentralPV_550_na	.	CentralPV	Oahu	13727.21732	2.789313858	.
Oahu_CentralPV_551_na	.	CentralPV	Oahu	29815.28166	0.041659785	.
Oahu_CentralPV_552_na	.	CentralPV	Oahu	30782.00934	0.514578915	.
Oahu_CentralPV_553_na	.	CentralPV	Oahu	31749.87422	5.352151645	.
Oahu_CentralPV_554_na	.	CentralPV	Oahu	32729.66755	7.217782878	.
Oahu_CentralPV_555_na	.	CentralPV	Oahu	33699.52604	20.19749487	.
Oahu_CentralPV_556_na	.	CentralPV	Oahu	34670.25132	57.83538298	.
Oahu_CentralPV_557_na	.	CentralPV	Oahu	35641.77266	69.19627558	.
Oahu_CentralPV_558_na	.	CentralPV	Oahu	36624.95492	73.44862891	.
Oahu_CentralPV_559_na	.	CentralPV	Oahu	37597.89232	50.20155004	.
Oahu_CentralPV_55_na	.	CentralPV	Oahu	25993.00842	19.83631816	.
Oahu_CentralPV_560_na	.	CentralPV	Oahu	5080.959624	1.026	.
Oahu_CentralPV_561_na	.	CentralPV	Oahu	7324.858745	0.519793735	.
Oahu_CentralPV_562_na	.	CentralPV	Oahu	8090.042787	3.030847552	.
Oahu_CentralPV_563_na	.	CentralPV	Oahu	8907.894958	11.87644108	.
Oahu_CentralPV_564_na	.	CentralPV	Oahu	9749.360686	2.48331375	.
Oahu_CentralPV_565_na	.	CentralPV	Oahu	10625.43733	0.122442975	.
Oahu_CentralPV_566_na	.	CentralPV	Oahu	11511.02032	3.798736965	.
Oahu_CentralPV_567_na	.	CentralPV	Oahu	12421.81883	0.054886635	.
Oahu_CentralPV_568_na	.	CentralPV	Oahu	29636.74983	0.757304955	.
Oahu_CentralPV_569_na	.	CentralPV	Oahu	30609.12975	1.661665995	.
Oahu_CentralPV_56_na	.	CentralPV	Oahu	26145.50919	76.99506954	.
Oahu_CentralPV_570_na	.	CentralPV	Oahu	31582.30593	8.686542375	.
Oahu_CentralPV_571_na	.	CentralPV	Oahu	32567.15366	29.00355805	.
Oahu_CentralPV_572_na	.	CentralPV	Oahu	33541.7238	26.88316	.
Oahu_CentralPV_573_na	.	CentralPV	Oahu	34516.89923	86.46590824	.
Oahu_CentralPV_574_na	.	CentralPV	Oahu	35492.63016	86.76532264	.
Oahu_CentralPV_575_na	.	CentralPV	Oahu	36479.84383	60.01115391	.
Oahu_CentralPV_576_na	.	CentralPV	Oahu	37456.56194	1.125165768	.
Oahu_CentralPV_577_na	.	CentralPV	Oahu	4605.017278	0.13488921	.
Oahu_CentralPV_578_na	.	CentralPV	Oahu	7536.464478	0.115340605	.
Oahu_CentralPV_579_na	.	CentralPV	Oahu	8408.368728	6.092957317	.
Oahu_CentralPV_57_na	.	CentralPV	Oahu	26332.5358	33.38524179	.
Oahu_CentralPV_580_na	.	CentralPV	Oahu	9295.196204	0.272876826	.
Oahu_CentralPV_581_na	.	CentralPV	Oahu	10210.34454	0.289624725	.
Oahu_CentralPV_582_na	.	CentralPV	Oahu	29490.68967	1.24053399	.
Oahu_CentralPV_583_na	.	CentralPV	Oahu	30467.7427	8.668086435	.
Oahu_CentralPV_584_na	.	CentralPV	Oahu	31445.30584	14.15975382	.
Oahu_CentralPV_585_na	.	CentralPV	Oahu	32434.3246	46.94523756	.
Oahu_CentralPV_586_na	.	CentralPV	Oahu	33412.77975	29.97258735	.
Oahu_CentralPV_587_na	.	CentralPV	Oahu	34391.62186	52.60203056	.
Oahu_CentralPV_588_na	.	CentralPV	Oahu	35370.81888	25.83012547	.
Oahu_CentralPV_589_na	.	CentralPV	Oahu	36361.34986	1.160306956	.
Oahu_CentralPV_58_na	.	CentralPV	Oahu	26554.81702	2.9420028	.
Oahu_CentralPV_590_na	.	CentralPV	Oahu	3238.979054	4.761	.
Oahu_CentralPV_591_na	.	CentralPV	Oahu	3812.436318	0.27911079	.
Oahu_CentralPV_592_na	.	CentralPV	Oahu	8001.9569	0.572351935	.
Oahu_CentralPV_593_na	.	CentralPV	Oahu	8929.264745	0.100840907	.
Oahu_CentralPV_594_na	.	CentralPV	Oahu	28397.19629	0.495	.
Oahu_CentralPV_595_na	.	CentralPV	Oahu	29377.58575	1.554747335	.
Oahu_CentralPV_596_na	.	CentralPV	Oahu	30358.28845	32.19075689	.
Oahu_CentralPV_597_na	.	CentralPV	Oahu	31339.27508	43.9229015	.
Oahu_CentralPV_598_na	.	CentralPV	Oahu	32331.54647	69.75277006	.
Oahu_CentralPV_599_na	.	CentralPV	Oahu	33313.02923	40.73016627	.
Oahu_CentralPV_59_na	.	CentralPV	Oahu	26814.55163	79.15219719	.
Oahu_CentralPV_5_na	.	CentralPV	Oahu	36158.10878	32.13681447	.
Oahu_CentralPV_600_na	.	CentralPV	Oahu	34294.7271	23.09311909	.
Oahu_CentralPV_601_na	.	CentralPV	Oahu	35276.62218	0.009167788	.
Oahu_CentralPV_602_na	.	CentralPV	Oahu	3137.571063	0.288	.
Oahu_CentralPV_603_na	.	CentralPV	Oahu	28314.66108	1.7455392	.
Oahu_CentralPV_604_na	.	CentralPV	Oahu	29297.82005	27.23957825	.
Oahu_CentralPV_605_na	.	CentralPV	Oahu	30281.11355	31.76007697	.
Oahu_CentralPV_606_na	.	CentralPV	Oahu	31264.52899	40.85929498	.
Oahu_CentralPV_607_na	.	CentralPV	Oahu	32259.10676	12.05779055	.
Oahu_CentralPV_608_na	.	CentralPV	Oahu	26286.39498	0.00973368	.
Oahu_CentralPV_609_na	.	CentralPV	Oahu	27271.09462	15.58221723	.
Oahu_CentralPV_60_na	.	CentralPV	Oahu	27104.9815	70.08736153	.
Oahu_CentralPV_610_na	.	CentralPV	Oahu	28266.89566	18.26598321	.
Oahu_CentralPV_611_na	.	CentralPV	Oahu	29251.66555	31.25179836	.
Oahu_CentralPV_612_na	.	CentralPV	Oahu	562.106551	2.571919425	.
Oahu_CentralPV_613_na	.	CentralPV	Oahu	25287.40288	3.258430965	.
Oahu_CentralPV_614_na	.	CentralPV	Oahu	26272.60229	5.78971107	.
Oahu_CentralPV_615_na	.	CentralPV	Oahu	27257.80368	8.04858615	.
Oahu_CentralPV_616_na	.	CentralPV	Oahu	1252.781932	4.763080575	.
Oahu_CentralPV_617_na	.	CentralPV	Oahu	21353.85123	0.17174304	.
Oahu_CentralPV_618_na	.	CentralPV	Oahu	24316.91976	31.81089866	.
Oahu_CentralPV_619_na	.	CentralPV	Oahu	25312.17309	53.09696038	.
Oahu_CentralPV_61_na	.	CentralPV	Oahu	27431.5466	57.0124971	.
Oahu_CentralPV_620_na	.	CentralPV	Oahu	26296.44573	2.2730751	.
Oahu_CentralPV_621_na	.	CentralPV	Oahu	21430.42642	13.40258567	.
Oahu_CentralPV_622_na	.	CentralPV	Oahu	22421.97875	52.81763812	.
Oahu_CentralPV_623_na	.	CentralPV	Oahu	23402.90984	45.33353486	.
Oahu_CentralPV_624_na	.	CentralPV	Oahu	24384.18712	43.32048168	.
Oahu_CentralPV_625_na	.	CentralPV	Oahu	25376.80119	1.903327573	.
Oahu_CentralPV_626_na	.	CentralPV	Oahu	22538.33775	44.40238859	.
Oahu_CentralPV_627_na	.	CentralPV	Oahu	23514.41119	7.20856197	.
Oahu_CentralPV_628_na	.	CentralPV	Oahu	13090.15239	2.266372755	.
Oahu_CentralPV_629_na	.	CentralPV	Oahu	21718.78587	0.42488838	.
Oahu_CentralPV_62_na	.	CentralPV	Oahu	27785.85241	78.56409496	.
Oahu_CentralPV_630_na	.	CentralPV	Oahu	22697.73322	8.188981605	.
Oahu_CentralPV_631_na	.	CentralPV	Oahu	10753.37935	0.03737286	.
Oahu_CentralPV_632_na	.	CentralPV	Oahu	12531.46624	3.516690817	.
Oahu_CentralPV_633_na	.	CentralPV	Oahu	13436.74275	15.49595121	.
Oahu_CentralPV_634_na	.	CentralPV	Oahu	14352.55202	5.929651485	.
Oahu_CentralPV_635_na	.	CentralPV	Oahu	16219.11275	0.42791544	.
Oahu_CentralPV_636_na	.	CentralPV	Oahu	17167.34328	1.483107313	.
Oahu_CentralPV_637_na	.	CentralPV	Oahu	20972.59659	0.119474595	.
Oahu_CentralPV_638_na	.	CentralPV	Oahu	9657.249029	0.387	.
Oahu_CentralPV_639_na	.	CentralPV	Oahu	10438.46431	14.37241571	.
Oahu_CentralPV_63_na	.	CentralPV	Oahu	28174.6553	29.13962008	.
Oahu_CentralPV_640_na	.	CentralPV	Oahu	11261.04413	17.31414882	.
Oahu_CentralPV_641_na	.	CentralPV	Oahu	12100.18764	20.56827135	.
Oahu_CentralPV_642_na	.	CentralPV	Oahu	12969.67032	1.738405023	.
Oahu_CentralPV_643_na	.	CentralPV	Oahu	13846.30445	49.12783758	.
Oahu_CentralPV_644_na	.	CentralPV	Oahu	14736.66296	42.04817719	.
Oahu_CentralPV_645_na	.	CentralPV	Oahu	15648.59113	23.77199515	.
Oahu_CentralPV_646_na	.	CentralPV	Oahu	16559.94873	23.55407055	.
Oahu_CentralPV_647_na	.	CentralPV	Oahu	17489.69305	1.291490492	.
Oahu_CentralPV_648_na	.	CentralPV	Oahu	18415.95217	20.38461672	.
Oahu_CentralPV_649_na	.	CentralPV	Oahu	19348.03726	3.828568161	.
Oahu_CentralPV_64_na	.	CentralPV	Oahu	28588.09322	1.364654421	.
Oahu_CentralPV_650_na	.	CentralPV	Oahu	20295.70058	1.39927581	.
Oahu_CentralPV_651_na	.	CentralPV	Oahu	21237.21225	2.968241985	.
Oahu_CentralPV_652_na	.	CentralPV	Oahu	9618.721877	0.96735465	.
Oahu_CentralPV_653_na	.	CentralPV	Oahu	10316.02721	7.062479865	.
Oahu_CentralPV_654_na	.	CentralPV	Oahu	11050.73496	40.18895124	.
Oahu_CentralPV_655_na	.	CentralPV	Oahu	11830.78888	56.41270726	.
Oahu_CentralPV_656_na	.	CentralPV	Oahu	12632.11187	28.27579623	.
Oahu_CentralPV_657_na	.	CentralPV	Oahu	13467.26821	10.86082744	.
Oahu_CentralPV_658_na	.	CentralPV	Oahu	14313.43358	31.98107209	.
Oahu_CentralPV_659_na	.	CentralPV	Oahu	15176.38769	8.114752689	.
Oahu_CentralPV_65_na	.	CentralPV	Oahu	32806.26663	0.258412678	.
Oahu_CentralPV_660_na	.	CentralPV	Oahu	16952.403	9.8804466	.
Oahu_CentralPV_661_na	.	CentralPV	Oahu	17861.71075	4.83955479	.
Oahu_CentralPV_662_na	.	CentralPV	Oahu	18769.60145	6.157914952	.
Oahu_CentralPV_663_na	.	CentralPV	Oahu	19684.93056	49.03926036	.
Oahu_CentralPV_664_na	.	CentralPV	Oahu	20617.09743	6.67604961	.
Oahu_CentralPV_665_na	.	CentralPV	Oahu	11025.38607	9.24888762	.
Oahu_CentralPV_666_na	.	CentralPV	Oahu	11715.65583	41.07509147	.
Oahu_CentralPV_667_na	.	CentralPV	Oahu	12454.09722	7.729962515	.
Oahu_CentralPV_668_na	.	CentralPV	Oahu	18280.36481	35.50198878	.
Oahu_CentralPV_669_na	.	CentralPV	Oahu	19168.4152	18.87055569	.
Oahu_CentralPV_66_na	.	CentralPV	Oahu	33425.36037	68.38080908	.
Oahu_CentralPV_670_na	.	CentralPV	Oahu	9754.463044	0.821962575	.
Oahu_CentralPV_671_na	.	CentralPV	Oahu	10155.63779	3.24543564	.
Oahu_CentralPV_672_na	.	CentralPV	Oahu	10629.57299	4.9024161	.
Oahu_CentralPV_673_na	.	CentralPV	Oahu	11776.18947	1.22429511	.
Oahu_CentralPV_674_na	.	CentralPV	Oahu	10407.16048	0.006350265	.
Oahu_CentralPV_675_na	.	CentralPV	Oahu	10688.98379	24.62529258	.
Oahu_CentralPV_676_na	.	CentralPV	Oahu	11056.24972	34.09342797	.
Oahu_CentralPV_677_na	.	CentralPV	Oahu	11493.0576	13.81288649	.
Oahu_CentralPV_678_na	.	CentralPV	Oahu	11375.25258	2.510642385	.
Oahu_CentralPV_679_na	.	CentralPV	Oahu	11633.5935	14.96640509	.
Oahu_CentralPV_67_na	.	CentralPV	Oahu	34068.94521	88.62131993	.
Oahu_CentralPV_680_na	.	CentralPV	Oahu	11971.86343	2.004180912	.
Oahu_CentralPV_681_na	.	CentralPV	Oahu	12376.34765	0.28584315	.
Oahu_CentralPV_682_na	.	CentralPV	Oahu	12843.82037	2.72915685	.
Oahu_CentralPV_683_na	.	CentralPV	Oahu	12347.67953	0.03100356	.
Oahu_CentralPV_684_na	.	CentralPV	Oahu	14558.99185	0.009	.
Oahu_CentralPV_685_na	.	CentralPV	Oahu	13171.24005	5.43882951	.
Oahu_CentralPV_686_na	.	CentralPV	Oahu	13323.49291	3.43116693	.
Oahu_CentralPV_687_na	.	CentralPV	Oahu	14287.36468	0.045	.
Oahu_CentralPV_688_na	.	CentralPV	Oahu	14084.94399	2.545280235	.
Oahu_CentralPV_689_na	.	CentralPV	Oahu	15269.27831	2.360837964	.
Oahu_CentralPV_68_na	.	CentralPV	Oahu	34721.76229	12.38812457	.
Oahu_CentralPV_690_na	.	CentralPV	Oahu	15142.15791	9.609388958	.
Oahu_CentralPV_691_na	.	CentralPV	Oahu	15079.92552	14.97930961	.
Oahu_CentralPV_692_na	.	CentralPV	Oahu	15082.98456	22.88967593	.
Oahu_CentralPV_693_na	.	CentralPV	Oahu	16429.60888	0.023841045	.
Oahu_CentralPV_694_na	.	CentralPV	Oahu	16252.84732	5.222351739	.
